transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,ret1d,ret5d,ret1m
2020-04-15,Joint,PAA,"Plains All American Pipeline, L.P.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.023148162797209215,0.11419749520679323,0.30401231240633875
2020-04-15,Joint,ENB,Enbridge Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.004228359506059931,0.009513758483013834,0.09866107213561826
2020-04-15,Joint,PBA,Pembina Pipeline Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.011979241689871079,0.012499987582366145,0.2161458048762559
2020-04-15,Joint,SHLX,"Shell Midstream Partners, L.P.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.027752097973137824,0.07585565800128746,0.20999069527971814
2020-04-15,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.013087407515997684,0.05056516409723,0.1160024286074619
2020-04-15,Joint,TRGP,Targa Resources Corp.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.03879849207256714,0.03879855175181257,0.8811013971866248
2020-04-15,Joint,MPLX,MPLX LP,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.02925328107286085,0.17090071640838178,0.39722863266593755
2020-04-15,Spouse,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,0.02910372215051993,-0.012489716630968095,0.0642999471386203
2020-04-15,Joint,TRP,TC Energy Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.036458338507347476,-0.03125005174014095,-0.03407125536317601
2020-04-15,Joint,MMP,"Magellan Midstream Partners, L.P.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.010063487031493623,0.047934360533560705,0.10805090075250368
2020-04-16,Spouse,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.036910584687093184,-0.028394473300611844,0.030534810516469557
2020-04-16,Joint,CAIFX,American Funds Capital Income Builder Class F-2,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,
2020-04-16,Joint,DOW,Dow Inc.,Stock,Sale (Full),"$1,001 - $15,000","Full sale from Wells Fargo Acct. This full sale was less than $1,000 but disclosing anyway for full transparency.","David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.0565918133314085,0.02940253674359794,0.161555569183782
2020-04-16,Joint,FRIAX,Franklin Income Fund Advisor Class,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,
2020-04-16,Joint,T,AT&amp;T Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.035477443641831696,-0.021883284176101858,-0.02354108382177522
2020-04-16,Joint,VZ,Verizon Communications Inc.,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.013874423156046145,-0.0012140078912498131,-0.03364548442322024
2020-04-16,Joint,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.05541092617844212,-0.01338782860447052,-0.055039032198939686
2020-04-16,Joint,URI,"United Rentals, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.06595636528378646,0.05256215266127673,0.31232874506489283
2020-04-16,Joint,SOJA,The Southern Company JR SUB NT 2015A,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,
2020-04-16,Joint,SYY,Sysco Corporation,Stock,Sale (Full),"$1,001 - $15,000",Full sale of Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.09991253885274021,0.08766939602936241,0.15216438192107118
2020-04-16,Joint,TFC,Truist Financial Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.12685567522459618,0.15688264580406464,0.152159319470349
2020-04-16,Joint,JNJ,Johnson &amp; Johnson,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.015701250299094527,0.03901915152894242,0.005679201669770428
2020-04-16,Joint,BA,The Boeing Company,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.14719899953998583,0.02607270453499977,0.008939190249834139
2020-04-16,Joint,BX,The Blackstone Group Inc.,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.04274393820253941,0.009799858833927422,0.11697249202341697
2020-04-16,Joint,AFL,Aflac Incorporated,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.04109585014510864,0.0,-0.008276281619582826
2020-04-16,Joint,SO,The Southern Company,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.03886481449276036,0.02675342643530043,-0.016269008149743525
2020-04-16,Joint,AAPL,Apple Inc.,Stock,Sale (Full),"$15,001 - $50,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.01356871399529369,-0.04067112059302613,0.09860821365561812
2020-04-16,Joint,CAT,Caterpillar Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.027203690141733405,-0.0027380105568932667,0.015898210589615713
2020-04-16,Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.01746133439977471,0.023337799825366767,0.06783070865813934
2020-04-16,Joint,GIS,"General Mills, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0003295511322498612,-0.016147628347532028,0.014664742535585251
2020-04-16,Joint,HD,"The Home Depot, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.047885873270740564,0.012359275182727503,0.22767074611162386
2020-04-16,Joint,--,C.S-CITI 1/1000TH S PERPTL,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,,,
2020-04-16,Joint,C,Citigroup Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.1216683181016891,0.04787755688036466,0.12709767159429775
2020-04-16,Joint,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo account.,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.05908336050594132,0.1374930804637795,0.32799549566628494
2020-04-16,Joint,DIS,The Walt Disney Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.04518722566204736,-0.009998007024397682,0.1453636769165938
2020-04-16,Joint,COP,ConocoPhillips,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.134856732148825,0.16446735309118177,0.4032828742313821
2020-04-16,Joint,BP,BP p.l.c.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.0723112080604813,0.07002282620527622,0.07597253173596741
2020-04-16,Joint,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.005542157644248924,-0.0255422017660486,-0.03951805758189009
2020-04-16,Joint,KO,The Coca-Cola Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.020382227818911636,-0.04309976316479602,-0.04522287308752859
2020-04-16,Joint,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.08988890770101432,0.02358865814040567,0.035726497787362144
2020-04-16,Joint,INTC,Intel Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.007073536744526487,-0.028787629110777035,-0.014311609367977707
2020-04-16,Joint,LLY,Eli Lilly and Company,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.0165449339448156,0.033606909402355,0.020875144286927938
2020-04-16,Joint,MSFT,Microsoft Corporation,Stock,Sale (Full),"$50,001 - $100,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.008811640739623705,-0.031744212213702716,0.04445329120215802
2020-04-16,Joint,PYPL,"PayPal Holdings, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.032683971889227115,0.0639830159854522,0.35019858544499427
2020-04-16,Joint,PM,Philip Morris International Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.03408939800544819,-0.04788434327600277,-0.09470751356218754
2020-04-16,Joint,NKE,"NIKE, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.04183082830468132,0.01216680631788103,0.05492465464835217
2020-04-16,Joint,NSC,Norfolk Southern Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.04841760632264469,0.01703099908875405,0.11406196233304455
2020-04-16,Joint,PG,The Procter &amp; Gamble Company,Stock,Sale (Full),"$1,001 - $15,000",Full sale from Wells Fargo Acct,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.026255164126800512,-0.017283938058609838,-0.04353910218541024
2020-04-17,Spouse,DNKN,"Dunkin' Brands Group, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,,,
2020-04-17,Spouse,GOOG,Alphabet Inc.,Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.012967087199249994,-0.0030702835817261187,0.07031754167275484
2020-04-17,Spouse,NFLX,"Netflix, Inc.",Stock,Sale (Full),"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,0.03435312812758107,0.0047995054385954194,0.06638929841388097
2020-04-17,Spouse,SBUX,Starbucks Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.02308688475388676,-0.019714613140707105,-0.016082981690145437
2020-04-17,Spouse,T,AT&amp;T Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.008005123396236158,-0.04867116490693446,-0.07268653509564282
2020-04-17,Spouse,VMC,Vulcan Materials Company,Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.0359724968598466,-0.0892618058463105,-0.11577257307888122
2020-04-17,Spouse,KLAC,KLA Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.030457189117448324,0.02301340674008534,0.07015692008913543
2020-04-17,Spouse,F,Ford Motor Company,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.027343724534147795,-0.04882812609139364,0.03515631039044953
2020-04-17,Spouse,AMAT,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.04830826424751766,-0.027443591419828106,0.04266918092499372
2020-04-17,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,-0.040982793114040184,-0.051017489938436134,0.0725875053224383
2020-04-17,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.00783583470394733,0.014829461348684125,0.031296875
2020-04-21,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.06174161822534918,0.08107296498908889,0.30240064207958417
2020-04-21,Spouse,CRWD,"CrowdStrike Holdings, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.030270924916572683,0.0614499406288298,0.21991825104299378
2020-04-23,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.04286708202863787,0.06733774974036288,0.27559877407994593
2020-04-24,Spouse,JCI,Johnson Controls International plc,Stock,Sale (Full),"$1,001 - $15,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.04084555341744811,-0.0017914452645610979,0.14188466547729028
2020-04-24,Spouse,C,Citigroup Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.08027849238202278,0.05614853989137947,0.212529006304075
2020-04-24,Spouse,CRWD,"CrowdStrike Holdings, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.02222220102945971,-0.03875001271565759,0.0831944147745769
2020-04-24,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.014197862070299827,-0.051522239940779535,7.05005671952641e-05
2020-04-24,Spouse,TEL,TE Connectivity Ltd.,Stock,Sale (Full),"$1,001 - $15,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.047327150714308264,0.006129726241233868,0.18631503079871758
2020-04-24,Spouse,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,0.02586411937253441,-0.023515997253744647,0.17756142849540302
2020-04-24,Spouse,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$50,001 - $100,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.014197862070299827,-0.051522239940779535,7.05005671952641e-05
2020-04-27,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.024360846991213214,0.027520788291560017,0.04222919112814316
2020-04-27,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.016209438280229915,0.03527912476835926,0.12388312642156984
2020-04-28,Spouse,TJX,"The TJX Companies, Inc.",Stock,Sale (Full),"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,0.049908347022286526,-0.018741128147950925,0.07476060618329083
2020-04-28,Spouse,--,Target Corporation,Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,,,
2020-04-29,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$1,001 - $15,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.011088917355363659,0.26083917091269293,0.3855145310243122
2020-04-29,Spouse,MA,Mastercard Incorporated,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.03073778118953685,-0.03965596215299694,0.062427266744220056
2020-04-29,Spouse,--,The Boeing Company,Stock,Purchase,"$1,001 - $15,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,,,
2020-04-30,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/f29730b1-6b84-427b-88e7-443fac481b6d/,-0.025891407933803734,0.02449639654697222,0.03180624259081144
2020-05-01,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.013101236487597756,0.04093107153002795,0.08414544802117141
2020-05-01,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/,0.013101236487597756,0.04093107153002795,0.08414544802117141
2020-05-05,Spouse,QSR,Restaurant Brands International Inc.,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,-0.0012250178409919377,0.06574114436090306,0.21273993632150257
2020-05-05,Spouse,MCD,McDonald's Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,-0.012664607246664628,-0.015063669517317746,0.09997767027310633
2020-05-05,Spouse,DPZ,"Domino's Pizza, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.002261337310110356,0.0174447077354003,0.01332582867845633
2020-05-05,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.2600838106021157,0.3671124966979409,0.33316687197577854
2020-05-07,Spouse,STZ,"Constellation Brands, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.007829054152354686,-0.04133032337204323,0.11306663313073173
2020-05-07,Spouse,MTCH,"Match Group, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,-0.031949648764380556,-0.06365720297320188,0.08544118870458095
2020-05-07,Spouse,BLL,Ball Corporation,Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,-0.020185185056529775,-0.05843069524638578,0.09940815165323613
2020-05-07,Spouse,BRY,Berry Corporation,Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.07671231892435992,-0.017808234389625643,0.6849314889533817
2020-05-07,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.029459873061424835,-0.06710316125859717,0.3126023375633966
2020-05-08,Spouse,UBER,"Uber Technologies, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,-0.03507171374717266,-0.009759063308616311,0.062214115845337536
2020-05-11,Spouse,UBER,"Uber Technologies, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,0.024020295540180037,0.06257900064574962,-0.01706697277482816
2020-05-18,Joint,RPM,RPM International Inc.,Stock,Sale (Partial),"$50,001 - $100,000","The filer's portfolio is managed by a third party investment professional. The filer was advised of these transactions on June 2, 2020. This activity is part of an ongoing long-term portfolio diversification strategy that regularly includes similar transactions.",Daniel S Sullivan,https://efdsearch.senate.gov/search/view/ptr/fb2ec813-dbc5-48d6-b73e-fe88276133c7/,-0.01076194538277686,0.02740703064719674,0.08236472467619138
2020-05-20,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/1ce2fd56-5a76-4de8-ba9f-a1cf840172be/,-0.0180204132549886,-0.014244130916243103,0.12799782531426396
2020-05-20,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$1,000,001 - $5,000,000",Equity pursuant to the company he founded with predetermined dates (exercise of stock options) pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,-0.0063134976688913325,0.015195354143524797,0.009202789068338602
2020-05-20,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,-0.0063134976688913325,0.015195354143524797,0.009202789068338602
2020-05-20,Self,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$1,000,001 - $5,000,000",Equity compensation by former employer with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,-0.0063134976688913325,0.015195354143524797,0.009202789068338602
