,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,ret1d,ret5d,ret1m,1d index,5d index,1m index,"Agriculture, Nutrition, and Forestry",Appropriations,Armed Services,"Banking, Housing, and Urban Affairs",Budget,"Commerce, Science, and Transportation",Energy and Natural Resources,Environment and Public Works,Finance,Foreign Relations,"Health, Education, Labor, and Pensions",Homeland Security and Governmental Affairs,Indian Affairs,Joint Committee on Printing,Joint Committee on Taxation,Joint Committee on the Library,Joint Economic Committee,Judiciary,Rules and Administration,Select Committee on Ethics,Select Committee on Intelligence,Small Business and Entrepreneurship,Special Committee on Aging,Veterans' Affairs,"Health, Education, Labor and Pensions"
582,2020-04-14,Joint,EXR,Extra Space Storage Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.027400153433646324,-0.07111485940634821,-0.11943113857260435,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
583,2020-04-14,Joint,CSCO,"Cisco Systems, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.029452977033346036,-0.05212715301234472,0.02501168128462039,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
584,2020-04-14,Joint,COST,Costco Wholesale Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.012319429089912905,-0.04077808454458731,-0.045839510226603715,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
585,2020-04-14,Joint,DOW,Dow Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.08877578412415055,-0.1269437349931779,-0.05258695692735349,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
586,2020-04-14,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.009127313111321757,-0.0650757480235602,0.07834879536094519,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
587,2020-04-14,Joint,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.01066861524094298,0.01962057332606681,0.046217799580196894,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
588,2020-04-14,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.02508720233272532,-0.0517777791848989,-0.0011317091254265945,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
589,2020-04-14,Joint,VZ,Verizon Communications Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.020811817976869262,-0.02270381335881544,-0.05555554826530351,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
590,2020-04-14,Joint,MO,"Altria Group, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.02872742438644005,-0.10351378729620643,-0.13936370087229955,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
591,2020-04-14,Spouse,CTVA,"Corteva, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.03517398965169605,-0.08207261847437364,-0.1180030550761334,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
592,2020-04-14,Joint,PG,The Procter &amp; Gamble Company,Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.002149488576375536,-0.010582000570312331,-0.05911046279758725,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
593,2020-04-14,Spouse,STT,State Street Corporation,Stock,Sale (Full),"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0584062181138264,-0.07622502698169775,-0.09750865843751112,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
594,2020-04-14,Spouse,UTX,Raytheon Technologies Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
595,2020-04-14,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.016244314127547566,-0.021280073815257983,0.012183235595660593,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
596,2020-04-14,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.029470160130375067,-0.07931867252206137,0.13230218110263836,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
597,2020-04-14,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.0037855153421223475,-0.03722398349451528,0.0012617983348905961,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,2020-04-14,Self,BP,BP p.l.c.,Stock,Sale (Full),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.06546646262303046,-0.11456632910082487,-0.0941080644087582,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
599,2020-04-14,Self,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.00966025686559724,0.00916054678004352,0.0621252412618083,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600,2020-04-14,Self,CAT,Caterpillar Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.04249660400908695,-0.05691968313647755,-0.08834135146781674,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
601,2020-04-14,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.02508720233272532,-0.0517777791848989,-0.0011317091254265945,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
602,2020-04-14,Self,CL,Colgate-Palmolive Company,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.006291876359354354,-0.034195048271495,-0.08275205855902013,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
603,2020-04-14,Self,DFS,Discover Financial Services,Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0717703159209343,-0.03461862044737929,0.1041373737703426,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
604,2020-04-14,Self,HIG,"The Hartford Financial Services Group, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.06063546029000023,-0.1084162326056788,-0.1923356874416704,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
605,2020-04-14,Self,KHC,The Kraft Heinz Company,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.014059807210970998,0.0007029367268449603,0.012302230746405574,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
606,2020-04-14,Self,SLB,Schlumberger Limited,Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.05212357925386457,-0.054697579379425536,0.03603606312685748,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
607,2020-04-14,Self,STT,State Street Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0584062181138264,-0.07622502698169775,-0.09750865843751112,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
608,2020-04-14,Self,TGT,Target Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.019745335337521874,-0.013655616950040028,0.10666179628108187,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
609,2020-04-14,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,-0.016714548004342022,-0.020449083861139968,0.31538915922038896,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
610,2020-04-14,Joint,SYY,Sysco Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.04594373416233522,0.016142358945015145,-0.007036427043361715,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
611,2020-04-14,Spouse,PRU,"Prudential Financial, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.06978331530447934,-0.11636238907698783,-0.08923391038683283,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
612,2020-04-14,Spouse,HIG,"The Hartford Financial Services Group, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.06063546029000023,-0.1084162326056788,-0.1923356874416704,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
613,2020-04-14,Joint,EAF,GrafTech International Ltd.,Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.11901838473540627,-0.12638034124925954,-0.2662576320277317,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
614,2020-04-14,Spouse,ABBV,AbbVie Inc.,Stock,Sale (Full),"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.003774474235488268,-0.02155115916545025,0.09509321136210393,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
615,2020-04-14,Spouse,AGN,Allergan plc,Stock,Sale (Full),"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,,,,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
616,2020-04-14,Spouse,MO,"Altria Group, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.02872742438644005,-0.10351378729620643,-0.13936370087229955,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
617,2020-04-14,Spouse,AIG,"American International Group, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.06594261899380338,-0.1369278740350891,-0.000775812925948971,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
618,2020-04-14,Spouse,BP,BP p.l.c.,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.06546646262303046,-0.11456632910082487,-0.0941080644087582,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
619,2020-04-14,Spouse,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.00966025686559724,0.00916054678004352,0.0621252412618083,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
620,2020-04-14,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.029452977033346036,-0.05212715301234472,0.02501168128462039,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
621,2020-04-14,Spouse,CTSH,Cognizant Technology Solutions Corporation,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.03939339892985294,-0.056963159492162026,-0.061586795545630076,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
622,2020-04-14,Spouse,CL,Colgate-Palmolive Company,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.006291876359354354,-0.034195048271495,-0.08275205855902013,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
623,2020-04-14,Spouse,CVS,CVS Health Corporation,Stock,Sale (Full),"$250,001 - $500,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.016244314127547566,-0.021280073815257983,0.012183235595660593,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
624,2020-04-14,Spouse,DAL,"Delta Air Lines, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0077424827615795175,-0.05867972617500905,-0.2102690123167772,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
625,2020-04-14,Spouse,DFS,Discover Financial Services,Stock,Sale (Full),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.0717703159209343,-0.03461862044737929,0.1041373737703426,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
626,2020-04-14,Spouse,DOW,Dow Inc.,Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.08877578412415055,-0.1269437349931779,-0.05258695692735349,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
627,2020-04-14,Spouse,DD,"DuPont de Nemours, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.07442104053187781,0.01665363998350644,0.17746551237746666,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
628,2020-04-14,Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Full),"$50,001 - $100,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.045958066201135184,-0.03464532665873698,-0.003063895054918886,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
629,2020-04-14,Spouse,GS,"The Goldman Sachs Group, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,0.00162715901853705,-0.02479940680525061,-0.021208544408402363,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
630,2020-04-14,Spouse,K,Kellogg Company,Stock,Sale (Full),"$100,001 - $250,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,-0.010531250867555795,0.029864786907901175,0.00047159060826551524,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
631,2020-04-14,Joint,UHAL,AMERCO,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,0.007767097153781544,-0.003460583193518274,0.11596878845206525,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
632,2020-04-14,Joint,FHB,"First Hawaiian, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.05992509430183779,0.010611739790029828,-0.11360802724674825,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
633,2020-04-14,Joint,MSFT,Microsoft Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.010477789852650354,-0.03385140890805838,0.039320679050385055,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
634,2020-04-14,Joint,NKE,"NIKE, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.027780956570978455,-0.02595180337008673,-0.010517870768333326,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
635,2020-04-14,Joint,CVX,Chevron Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.025056172217101547,-0.03510224795270556,0.0642950289819606,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
636,2020-04-14,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.015555558381257216,-0.0498147893834997,-0.020185188010886868,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
637,2020-04-14,Joint,NWSA,News Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0515135059630728,-0.10408917113191872,0.13967069418070266,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
638,2020-04-14,Joint,PEP,"PepsiCo, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.024349676776055814,-0.05390167474037455,-0.03843925072286314,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
639,2020-04-14,Joint,GLW,Corning Incorporated,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.03429956355810626,-0.06086957403101623,-0.03671498554930075,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
640,2020-04-14,Joint,GM,General Motors Company,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.057441241127882174,-0.07571800721406075,-0.029155791542228363,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
641,2020-04-14,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0831744027625827,-0.13083884612860042,-0.06601526497145982,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
642,2020-04-14,Joint,PFE,Pfizer Inc.,Stock,Sale (Full),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/bc6c5872-1fdd-4e99-857e-08b4ec2c85c8/,-0.0128978436805256,-0.02250273671040137,0.040614698079366914,-0.023415128554245546,-0.038056452745400926,0.006581879682262537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
