PERMNO,date,TICKER,COMNAM,PRC,SHROUT,Market Cap
19016,12/31/2020,OYST,OYSTER POINT PHARMA INC,18.82,25868,486835.76
19017,12/31/2020,PHAT,PHANTHOM PHARMACEUTICALS INC,33.22,25916,860929.52
19018,12/31/2020,PROF,PROFOUND MEDICAL INC,20.56,19333,397486.48
19021,12/31/2020,RAPT,R A P T THERAPEUTICS INC,19.75,24555,484961.25
19022,12/31/2020,RCEL,AVITA THERAPEUTICS INC,18.58,21623,401755.34
19024,12/31/2020,RLMD,RELMADA THERAPEUTICS,32.07,16242,520880.94
19025,12/31/2020,SSPK,SILVER SPIKE ACQUISITION CORP,12.77,25000,319250
19026,12/31/2020,TFFP,T F F PHARMACEUTICALS INC,14.32,22226,318276.32
19029,12/31/2020,THBR,THUNDER BRIDGE ACQUISIT II LTD,13.22,34500,456090
19031,12/31/2020,VIE,VIELA BIO INC,35.97,54838,1972522.86
19032,12/31/2020,VIR,VIR BIOTECHNOLOGY INC,26.78,127389,3411477.42
19033,12/31/2020,BRMK,BROADMARK REALTY CAPITAL INC,10.2,132236,1348807.2
19034,12/31/2020,BXRX,BAUDAX BIO INC,1.01,30443,30747.43
19037,12/31/2020,PINE,ALPINE INCOME PROPERTY TRUST INC,14.99,7459,111810.41
19038,12/31/2020,HIBS,DIREXION SHARES E T F TRUST,1.67,20200,33734
19039,12/31/2020,HIBL,DIREXION SHARES E T F TRUST,228.03999,245,55869.79755
19040,12/31/2020,WEBS,DIREXION SHARES E T F TRUST,28.27,70,1978.9
19041,12/31/2020,WEBL,DIREXION SHARES E T F TRUST,64.71,700,45297
19044,12/31/2020,PFLD,E T F SERIES SOLUTIONS,25.0897,425,10663.1225
19045,12/31/2020,FCPI,FIDELITY COVINGTON TRUST,25.605,150,3840.75
19046,12/31/2020,DNOV,FIRST TRUST E T F VIII,33.31,3050,101595.5
19047,12/31/2020,FNOV,FIRST TRUST E T F VIII,35.19,5050,177709.5
19048,12/31/2020,DAUG,FIRST TRUST E T F VIII,33.12,4050,134136
19049,12/31/2020,FAUG,FIRST TRUST E T F VIII,34.7226,3050,105903.93
19050,12/31/2020,MOTO,GUINNESS ATKINSON FUNDS,40.7437,175,7130.1475
19053,12/31/2020,UNOV,INNOVATOR E T F S TRUST,28.29,600,16974
19054,12/31/2020,PNOV,INNOVATOR E T F S TRUST,28.95,2400,69480
19055,12/31/2020,BNOV,INNOVATOR E T F S TRUST,29.7904,875,26066.6
19056,12/31/2020,TMDV,PROSHARES TRUST,42.0892,530,22307.276
19057,12/31/2020,TDV,PROSHARES TRUST,52.8084,530,27988.452
19058,12/31/2020,SI,SILVERGATE CAP CORP,74.31,18676,1387813.56
19059,12/31/2020,ROMO,STRATEGY SHARES,25.045,1600,40072
19060,12/31/2020,MTGP,WISDOMTREE TRUST,51.405,700,35983.5
19061,12/31/2020,GLEO,GALILEO ACQUISITION CORP,10.2,17400,177480
19064,12/31/2020,APXT,APEX TECHNOLOGY ACQUISITION CORP,15.01,35810,537508.1
19065,12/31/2020,CAN,CANAAN INC,5.93,97902,580558.86
19066,12/31/2020,CNSP,CNS PHARMACEUTICALS INC,1.78,16652,29640.56
19067,12/31/2020,CNTG,CENTOGENE N V,10.78,21861,235661.58
19068,12/31/2020,CPZ,CALAMOS LNG SHRT EQ & DYN INC TR,17.43,19632,342185.76
19069,12/31/2020,DUO,FANGDD NETWORK GROUP LTD,7.54,14190,106992.6
19070,12/31/2020,ETNB,89BIO INC,24.37,19879,484451.23
19071,12/31/2020,EXPC,EXPERIENCE INVESTMENT CORP,11.08,27500,304700
19072,12/31/2020,GRTX,GALERA THERAPEUTICS INC,10.23,24951,255248.73
19073,12/31/2020,KRKR,36KR HOLDINGS INC,2.79,13354,37257.66
19074,12/31/2020,LMNL,LIMINAL BIOSCIENCES INC,4.2,23420,98364
19075,12/31/2020,MOHO,ECMOHO LTD,2.25,12151,27339.75
19076,12/31/2020,NPA,NEW PROVIDENCE ACQUISITION CORP,13.58,23000,312340
19077,12/31/2020,UK,UCOMMUNE INTERNATIONAL LTD,6.32,5783,36548.56
19080,12/31/2020,QK,Q & K INTERNATIONAL GROUP LTD,2.69,12476,33560.44
19081,12/31/2020,SITM,SITIME CORP,111.93,16940,1896094.2
19082,12/31/2020,TELA,TELA BIO INC,15.04,14432,217057.28
19084,12/31/2020,BILL,BILL COM HOLDINGS,136.5,81165,11079022.5
19085,12/31/2020,BRBS,BLUE RIDGE BANKSHARES INC,17.81,5719,101855.39
19089,12/31/2020,NUSI,E T F SERIES SOLUTIONS,27.5,5850,160875
19090,12/31/2020,URNM,EXCHANGE TRADED CONCEPTS TR,42.9,750,32175
19091,12/31/2020,AFSM,FIRST TRUST E T F VIII,22.1125,100,2211.25
19092,12/31/2020,AFMC,FIRST TRUST E T F VIII,-21.355,100,-2135.5
19093,12/31/2020,AFLG,FIRST TRUST E T F VIII,22.28,200,4456
19096,12/31/2020,FLSP,FRANKLIN TEMPLETON E T F TRUST,19.6592,2400,47182.08
19097,12/31/2020,GBDV,GLOBAL BETA E T F TRUST,17.501,100,1750.1
19098,12/31/2020,HESM,HESS MIDSTREAM L P,19.57,18028,352807.96
19099,12/31/2020,IQSI,INDEXIQ E T F TRUST,27.35,4800,131280
19100,12/31/2020,IQSU,INDEXIQ E T F TRUST,32.2813,10200,329269.26
19101,12/31/2020,JOYY,INFUSIVE U S TRUST,33.0572,1104,36495.1488
19102,12/31/2020,UDEC,INNOVATOR E T F S TRUST,28.4556,1950,55488.42
19103,12/31/2020,PDEC,INNOVATOR E T F S TRUST,29,6875,199375
19104,12/31/2020,BDEC,INNOVATOR E T F S TRUST,30.5143,2950,90017.185
19105,12/31/2020,BBIN,J P MORGAN E T F TRUST,55.29,55400,3063066
19106,12/31/2020,JIH,JUNIPER INDUSTRIAL HOLDINGS INC,10.71,34500,369495
19109,12/31/2020,KDFI,KRANESHARES TRUST,21.66,2450,53067
19111,12/31/2020,CCOR,LISTED FUNDS TRUST,28.66,4900,140434
19112,12/31/2020,DBEH,MANAGER DIRECTED PORTFOLIOS,30.8636,300,9259.08
19113,12/31/2020,OCFT,ONECONNECT FINANCIAL TECH CO LTD,19.71,31200,614952
19114,12/31/2020,SFTW,OSPREY TECHNOLOGY ACQUISIT CORP,10.47,39531,413889.57
19117,12/31/2020,USAI,PACER FUNDS TRUST,18.195,750,13646.25
19118,12/31/2020,FLRT,PACIFIC GLOBAL E T F TRUST,48.77,600,29262
19119,12/31/2020,EMNT,PIMCO E T F TRUST,100.73,1570,158146.1
19120,12/31/2020,RAFE,PIMCO EQUITY SERIES,25.8181,470,12134.507
19121,12/31/2020,RPAR,TIDAL E T F TRUST,23.8,40725,969255
19122,12/31/2020,SPSK,TIDAL E T F TRUST,20.4639,1525,31207.4475
19124,12/31/2020,SPUS,TIDAL E T F TRUST,25.11,1775,44570.25
19125,12/31/2020,TPIF,TIMOTHY PLAN,27.0053,2650,71564.045
19126,12/31/2020,TPSC,TIMOTHY PLAN,27.7173,1150,31874.895
19127,12/31/2020,AESR,TWO ROADS SHARED TRUST,11.9175,875,10427.8125
19128,12/31/2020,INDO,INDONESIA ENERGY CORP LTD,7.5,7408,55560
19129,12/31/2020,MDIA,MEDIACO HOLDING INC,2.605,1786,4652.53
19130,12/31/2020,DWAW,ADVISORSHARES TRUST,37.1748,3625,134758.65
19132,12/31/2020,DWEQ,ADVISORSHARES TRUST,27.74,2625,72817.5
19133,12/31/2020,DWUS,ADVISORSHARES TRUST,34.17,2125,72611.25
19134,12/31/2020,EH,EHANG HOLDINGS LTD,21.11,18732,395432.52
19135,12/31/2020,FSRV,FINSERV ACQUISITION CORP,12.5,25665,320812.5
19136,12/31/2020,GRNV,GREENVISION ACQUISITION CORP,10.31,7188,74108.28
19137,12/31/2020,GRWG,GROWGENERATION CORP,40.22,48980,1969975.6
19138,12/31/2020,LATN,UNION ACQUISITION CORP II,10.4,25000,260000
19139,12/31/2020,LMPX,LMP AUTOMOTIVE HOLDINGS INC,24.97,10020,250199.4
19140,12/31/2020,MCMJ,MERIDA MERGER CORP,10.2,16372,166994.4
19141,12/31/2020,MKD,MOLECULAR DATA INC,0.84,30534,25648.56
19142,12/31/2020,MNPR,MONOPAR THERAPEUTICS INC,6.12,11452,70086.24
19143,12/31/2020,ELYS,ELYS GAME TECHNOLOGY CORP,5.9,16700,98530
19145,12/31/2020,SPT,SPROUT SOCIAL INC,45.41,43440,1972610.4
19146,12/31/2020,SRAC,STABLE ROAD ACQUISITION CORP,17.96,17795,319598.2
19147,12/31/2020,WKEY,WISEKEY INTERNATIONAL HOLDING AG,7.09,1164,8252.76
19148,12/31/2020,XP,X P INC,39.67,347643,13790997.81
19149,12/31/2020,ANVS,ANNOVIS BIO INC,7.54,6892,51965.68
19150,12/31/2020,BMEZ,BLACKROCK HEALTH SCIENCES TR II,28.65,112670,3227995.5
19152,12/31/2020,NJAN,INNOVATOR E T F S TRUST,38.11,975,37157.25
19153,12/31/2020,KJAN,INNOVATOR E T F S TRUST,29,1950,56550
19154,12/31/2020,EJAN,INNOVATOR E T F S TRUST,30.04,2375,71345
19155,12/31/2020,IJAN,INNOVATOR E T F S TRUST,25.54,2875,73427.5
19156,12/31/2020,STLV,ISHARES TRUST,-24.58,250,-6145
19157,12/31/2020,STLG,ISHARES TRUST,31.7252,150,4758.78
19160,12/31/2020,TECB,ISHARES TRUST,35.14,9950,349643
19161,12/31/2020,LCR,LEUTHOLD FUNDS INC,28.2355,450,12705.975
19162,12/31/2020,MTA,METALLA ROYALTY & STREAMING LTD,12.56,38386,482128.16
19163,12/31/2020,NTCO,NATURA & CO HOLDING S A,20,1000000,20000000
19164,12/31/2020,HYTR,NORTHERN LIGHTS FUND TR III,24.0706,525,12637.065
19165,12/31/2020,AFTY,PACER FUNDS TRUST,22.9538,456,10466.9328
19166,12/31/2020,FMC,F M C CORP,114.93,129757,14912972.01
19168,12/31/2020,DNK,PHOENIX TREE HOLDINGS LTD,2.91,9600,27936
19169,12/31/2020,SSUS,STRATEGY SHARES,29.24,4725,138159
19170,12/31/2020,SMDY,SYNTAX E T F TRUST,34.2985,100,3429.85
19171,12/31/2020,ABEQ,UNIFIED SERIES TRUST,25.4432,1475,37528.72
19172,12/31/2020,VEL,VELOCITY FINANCIAL INC,6.23,20087,125142.01
19173,12/31/2020,ALUS,ALUSSA ENERGY ACQUISITION CORP,10.06,28750,289225
19176,12/31/2020,BDTX,BLACK DIAMOND THERAPEUTICS INC,32.05,35996,1153671.8
19177,12/31/2020,ONEM,1LIFE HEALTHCARE INC,43.65,133013,5806017.45
19178,12/31/2020,REYN,REYNOLDS CONSUMER PRODUCTS INC,30.04,209701,6299418.04
19179,12/31/2020,ADXN,ADDEX THERAPEUTICS LTD,13.4,301,4033.4
19180,12/31/2020,AMHC,AMPLITUDE HEALTHCARE ACQ CORP,10.01,10000,100100
19181,12/31/2020,ANPC,ANPAC BIO MEDICAL SCIENCE CO LTD,5.3,3372,17871.6
19184,12/31/2020,ARQT,ARCUTIS BIOTHERAPEUTICS INC,28.13,43634,1227424.42
19185,12/31/2020,BSBK,BOGOTA FINANCIAL CORP,8.91,13158,117237.78
19186,12/31/2020,CHPM,C H P MERGER CORP,10.26,30000,307800
19187,12/31/2020,CLSK,CLEANSPARK INC,29.05,23964,696154.2
19188,12/31/2020,CNNB,CINCINNATI BANCORP INC,11.95,2976,35563.2
19189,12/31/2020,TLMD,S O C TELEMED INC,7.84,76774,601908.16
19192,12/31/2020,HUGE,FSD PHARMA INC,1.56,7833,12219.48
19193,12/31/2020,IMAB,I MAB,47.15,15731,741716.65
19194,12/31/2020,LIVK,L I V CAPITAL ACQUISITION CORP,10.1179,8050,81449.095
19195,12/31/2020,LIZI,LIZHI INC,3.88,13500,52380
19196,12/31/2020,PRCH,PORCH GROUP INC,14.27,81477,1162676.79
19197,12/31/2020,CURI,CURIOSITYSTREAM INC,13.95,38673,539488.35
19198,12/31/2020,SWKH,S W K HOLDINGS CORP,14.39,12789,184033.71
19199,12/31/2020,PPD,P P D INC,34.22,349654,11965159.88
19200,12/31/2020,SDGR,SCHRODINGER INC,79.18,56323,4459655.14
19201,12/31/2020,RVMD,REVOLUTION MEDICINES INC,39.59,66380,2627984.2
19202,12/31/2020,CSPR,CASPER SLEEP INC,6.15,40532,249271.8
19205,12/31/2020,FLYT,DIREXION SHARES E T F TRUST,51.5498,475,24486.155
19206,12/31/2020,ESNG,DIREXION SHARES E T F TRUST,57.4939,200,11498.78
19207,12/31/2020,QMJ,DIREXION SHARES E T F TRUST,57.89,200,11578
19208,12/31/2020,DLY,DOUBLELINE YIELD OPP FUND,18.51,46000,851460
19209,12/31/2020,AWAY,E T F MANAGERS TRUST,25.9,2800,72520
19210,12/31/2020,ARMR,EXCHANGE LISTED FUNDS TRUST,21.6424,275,5951.66
19213,12/31/2020,HDIV,EXCHANGE LISTED FUNDS TRUST,26.7234,125,3340.425
19214,12/31/2020,FFEB,FIRST TRUST E T F VIII,33.08,6700,221636
19215,12/31/2020,DFEB,FIRST TRUST E T F VIII,32.38,13900,450082
19216,12/31/2020,MARB,FIRST TRUST E T F III,19.5579,650,12712.635
19217,12/31/2020,IQM,FRANKLIN TEMPLETON E T F TRUST,43.4283,100,4342.83
19218,12/31/2020,HELX,FRANKLIN TEMPLETON E T F TRUST,44.2864,100,4428.64
19219,12/31/2020,BUYZ,FRANKLIN TEMPLETON E T F TRUST,51.5387,400,20615.48
19220,12/31/2020,HCRB,HARTFORD FUNDS E T TRUST,-42.035,500,-21017.5
19221,12/31/2020,PFEB,INNOVATOR E T F S TRUST,26.21,3775,98942.75
19222,12/31/2020,UFEB,INNOVATOR E T F S TRUST,26.0557,1150,29964.055
19223,12/31/2020,BFEB,INNOVATOR E T F S TRUST,27.2013,1325,36041.7225
19224,12/31/2020,IPV,INTERPRIVATE ACQUISITION CORP,14.54,31056,451554.24
19225,12/31/2020,NREF,NEXPOINT REAL ESTATE FINANCE INC,16.52,5113,84466.76
19226,12/31/2020,TFII,TFI INTERNATIONAL INC,51.58,93362,4815611.96
19228,12/31/2020,BEAM,BEAM THERAPEUTICS INC,81.64,57966,4732344.24
19229,12/31/2020,CCAP,CRESCENT CAPITAL B D C INC,14.57,28167,410393.19
19230,12/31/2020,CIIC,CIIG MERGER CORP,28.12,25875,727605
19231,12/31/2020,COFS,CHOICEONE FINANCIAL SERVICES INC,30.81,7795,240163.95
19232,12/31/2020,DUOT,DUOS TECHNOLOGY GROUP INC,4.24,3534,14984.16
19233,12/31/2020,GRIL,MUSCLE MAKER INC,1.75,11590,20282.5
19234,12/31/2020,HUIZ,HUIZE HOLDING LTD,7,20420,142940
19249,12/31/2020,MEDS,TRXADE GROUP INC,5.29,8093,42811.97
19250,12/31/2020,ONEW,ONEWATER MARINE INC,29.09,10779,313561.11
19251,12/31/2020,PASG,PASSAGE BIO INC,25.57,45535,1164329.95
19252,12/31/2020,PFHD,PROFESSIONAL HOLDING CORP,15.43,13081,201839.83
19256,12/31/2020,SNUG,ALPHA ARCHITECT ETF TRUST,27.455,920,25258.6
19257,12/31/2020,ZCMD,ZHONGCHAO INC,1.7,18067,30713.9
19271,12/31/2020,BRID,BRIDGFORD FOODS CORP,18.22,9077,165382.94
19272,12/31/2020,IBTA,ISHARES TRUST,25.35,450,11407.5
19273,12/31/2020,IBTB,ISHARES TRUST,25.43,150,3814.5
19274,12/31/2020,IBTD,ISHARES TRUST,25.71,700,17997
19275,12/31/2020,IBTE,ISHARES TRUST,25.925,500,12962.5
19276,12/31/2020,IBTF,ISHARES TRUST,26.09,600,15654
19277,12/31/2020,IBTG,ISHARES TRUST,26.2,850,22270
19278,12/31/2020,IBTH,ISHARES TRUST,26.22,550,14421
19279,12/31/2020,IBTI,ISHARES TRUST,26.295,550,14462.25
19280,12/31/2020,IBTJ,ISHARES TRUST,26.225,900,23602.5
19281,12/31/2020,LDEM,ISHARES TRUST,59.78,13950,833931
19283,12/31/2020,ARNC,ARCONIC CORP,29.8,109145,3252521
19284,12/31/2020,BIPC,BROOKFIELD INFRASTRUCTURE CORP,72.3,44987,3252560.1
19285,12/31/2020,CARR,CARRIER GLOBAL CORP,37.72,866687,32691433.64
19286,12/31/2020,OTIS,OTIS WORLDWIDE CORP,67.55,433195,29262322.25
19287,12/31/2020,CBD,COMPANHIA BRASILEIRA DE DIST,14.32,268046,3838418.72
19288,12/31/2020,WUGI,ESOTERICA THEMATIC TRUST,50.3261,100,5032.61
19291,12/31/2020,GFL,G F L ENVIRONMENTAL INC,29.18,314301,9171303.18
19292,12/31/2020,UMAR,INNOVATOR E T F S TRUST,27.765,925,25682.625
19293,12/31/2020,PMAR,INNOVATOR E T F S TRUST,28.44,1850,52614
19294,12/31/2020,BMAR,INNOVATOR E T F S TRUST,29.645,800,23716
19295,12/31/2020,DFNS,LGL SYSTEMS ACQUISITION CORP,10.12,17250,174570
19296,12/31/2020,ECOZ,LISTED FUNDS TRUST,35.0958,200,7019.16
19299,12/31/2020,LRNZ,LISTED FUNDS TRUST,47.63,525,25005.75
19300,12/31/2020,RFM,RIVERNORTH FLEXIBLE MUNI INC FD,21.85,5500,120175
19301,12/31/2020,SCVX,S C V X CORP,10.3,23000,236900
19309,12/31/2020,BWMX,BETTERWARE DE MEXICO SAB DE CV,34.15,34451,1176501.65
19310,12/31/2020,CALB,CALIFORNIA BANCORP,15.56,8150,126814
19311,12/31/2020,ESSC,EAST STONE ACQUISITION CORP,10.05,17704,177925.2
19312,12/31/2020,GHIV,GORES HOLDINGS IV INC,13.13,42500,558025
19313,12/31/2020,IMRA,IMARA INC,22.05,17407,383824.35
19314,12/31/2020,METX,METEN EDTECHX EDUCATION GRP LTD,2,53293,106586
19315,12/31/2020,RSSS,RESEARCH SOLUTIONS INC,2.33,26256,61176.48
19316,12/31/2020,MSGE,MADISON SQUARE GARDEN ENTMT CORP,105.04,19613,2060149.52
19317,12/31/2020,APG,A P I GROUP CORP,18.15,169794,3081761.1
19319,12/31/2020,FLV,AMERICAN CENTURY E T F TRUST,54.3634,125,6795.425
19320,12/31/2020,FDG,AMERICAN CENTURY E T F TRUST,74.3989,2940,218732.766
19321,12/31/2020,BKLC,B N Y MELLON E T F TRUST,71.19,2302,163879.38
19322,12/31/2020,BKMC,B N Y MELLON E T F TRUST,77.5308,850,65901.18
19323,12/31/2020,BKSE,B N Y MELLON E T F TRUST,84.08,800,67264
19324,12/31/2020,BKIE,B N Y MELLON E T F TRUST,67.1056,600,40263.36
19325,12/31/2020,BKEM,B N Y MELLON E T F TRUST,72.4933,550,39871.315
19328,12/31/2020,BKAG,B N Y MELLON E T F TRUST,50.6299,1100,55692.89
19329,12/31/2020,BKSB,B N Y MELLON E T F TRUST,51.725,550,28448.75
19330,12/31/2020,BKHY,B N Y MELLON E T F TRUST,56.2049,650,36533.185
19331,12/31/2020,MPLN,MULTIPLAN CORP,7.99,667461,5333013.39
19332,12/31/2020,KOKU,D B X ETF TRUST,-71.19,11750,-836482.5
19333,12/31/2020,RSI,RUSH STREET INTERACTIVE INC,21.65,23000,497950
19336,12/31/2020,DEED,FIRST TRUST E T F VIII,25.7799,900,23201.91
19337,12/31/2020,HSMV,FIRST TRUST E T F III,28.28,500,14140
19338,12/31/2020,SKLZ,SKILLZ INC,20,69000,1380000
19339,12/31/2020,NAPR,INNOVATOR E T F S TRUST,35.535,450,15990.75
19340,12/31/2020,KAPR,INNOVATOR E T F S TRUST,26.865,1025,27536.625
19341,12/31/2020,STSB,ISHARES TRUST,40.4985,150,6074.775
19344,12/31/2020,STMB,ISHARES TRUST,37.1261,150,5568.915
19345,12/31/2020,STLC,ISHARES TRUST,35.5716,150,5335.74
19346,12/31/2020,BBMC,J P MORGAN E T F TRUST,78.7846,17175,1353125.505
19347,12/31/2020,CCAC,CITIC CAPITAL ACQUISITION CORP,10.48,27600,289248
19348,12/31/2020,GMBL,ESPORTS ENTERTAINMENT GROUP INC,6.35,12895,81883.25
19349,12/31/2020,KROS,KEROS THERAPEUTICS INC,70.54,23178,1634976.12
19350,12/31/2020,DE,DEERE & CO,269.04999,313361,84309773.92
19352,12/31/2020,NBAC,NEWBORN ACQUISITION CORP,17.22,7460,128461.2
19353,12/31/2020,ORIC,ORIC PHARMACEUTICALS INC,33.85,36636,1240128.6
19354,12/31/2020,WIMI,WIMI HOLOGRAM CLOUD INC,5.76,21229,122279.04
19355,12/31/2020,ZGYH,YUNHONG INTERNATIONAL,9.94,7220,71766.8
19356,12/31/2020,ZNTL,ZENTALIS PHARMACEUTICALS INC,51.94,40614,2109491.16
19357,12/31/2020,SLQT,SELECTQUOTE INC,20.75,162632,3374614
19358,12/31/2020,NARI,INARI MEDICAL INC,87.29,48711,4251983.19
19359,12/31/2020,CFCV,ACTIVESHARES ETF TRUST,30.0221,10,300.221
19360,12/31/2020,ARB,ALTSHARES TRUST,25.34,254,6436.36
19361,12/31/2020,TAAG,COLLABORATIVE INV SERIES TRUST,26.7781,275,7363.9775
19362,12/31/2020,TADS,COLLABORATIVE INV SERIES TRUST,26.1,1350,35235
19363,12/31/2020,TEGS,COLLABORATIVE INV SERIES TRUST,26.4197,650,17172.805
19364,12/31/2020,TAEQ,COLLABORATIVE INV SERIES TRUST,26.0593,1825,47558.2225
19365,12/31/2020,MSVX,E T F SERIES SOLUTIONS,23.6279,750,17720.925
19366,12/31/2020,SIXH,EXCHANGE TRADED CONCEPTS TR,26.6172,7600,202290.72
19367,12/31/2020,SIXS,EXCHANGE TRADED CONCEPTS TR,37.25,950,35387.5
19368,12/31/2020,SIXA,EXCHANGE TRADED CONCEPTS TR,29.8726,4050,120984.03
19371,12/31/2020,SIXL,EXCHANGE TRADED CONCEPTS TR,30.2369,3275,99025.8475
19372,12/31/2020,THNQ,EXCHANGE TRADED CONCEPTS TR,40.07,525,21036.75
19373,12/31/2020,DMAY,FIRST TRUST E T F VIII,-32.74,500,-16370
19374,12/31/2020,FMAY,FIRST TRUST E T F VIII,34.47,1850,63769.5
19375,12/31/2020,GSUS,GOLDMAN SACHS E T F TRUST,52.3178,250,13079.45
19376,12/31/2020,GSEE,GOLDMAN SACHS E T F TRUST,54.8187,1000,54818.7
19379,12/31/2020,GSID,GOLDMAN SACHS E T F TRUST,52.6007,500,26300.35
19380,12/31/2020,UMAY,INNOVATOR E T F S TRUST,27.35,400,10940
19381,12/31/2020,PMAY,INNOVATOR E T F S TRUST,28.35,2350,66622.5
19382,12/31/2020,BMAY,INNOVATOR E T F S TRUST,29.68,550,16324
19383,12/31/2020,SGOV,ISHARES TRUST,100.015,8700,870130.5
19384,12/31/2020,JIG,J P MORGAN E T F TRUST,72.7207,600,43632.42
19387,12/31/2020,JEPI,J P MORGAN E T F TRUST,55.75,3050,170037.5
19388,12/31/2020,DNMR,DANIMER SCIENTIFIC INC,23.51,20000,470200
19389,12/31/2020,SSLY,SYNTAX E T F TRUST,43.1532,400,17261.28
19390,12/31/2020,SQEW,TWO ROADS SHARED TRUST,31.9524,2025,64703.61
19391,12/31/2020,ADCT,A D C THERAPEUTICS S A,32.01,76716,2455679.16
19392,12/31/2020,AYLA,AYALA PHARMACEUTICALS INC,11.0001,12778,140559.2778
19393,12/31/2020,BMY,BRISTOL MYERS SQUIBB CO,62.03,2259752,140172416.6
19395,12/31/2020,CLEU,CHINA LIBERAL EDUCATION HLDG LTD,3.86,6333,24445.38
19396,12/31/2020,PTRS,PARTNERS BANCORP,6.5,17810,115765
19397,12/31/2020,DFPH,DFP HEALTHCARE ACQUISITIONS CORP,10.8,23000,248400
19398,12/31/2020,GAN,G A N LTD,20.28,27984,567515.52
19399,12/31/2020,GNRS,GREENROSE ACQUISITION CORP,10.13,21893,221776.09
19400,12/31/2020,KC,KINGSOFT CLOUD HOLDINGS LTD,43.55,50922,2217653.1
19401,12/31/2020,VINC,VINCERA PHARMA INC,20.91,11367,237683.97
19402,12/31/2020,LYRA,LYRA THERAPEUTICS INC,11.4,12927,147367.8
19403,12/31/2020,WMG,WARNER MUSIC GROUP CORP,37.99,88581,3365192.19
19404,12/31/2020,FOUR,SHIFT4 PAYMENTS INC,75.4,38404,2895661.6
19405,12/31/2020,ZI,ZOOMINFO TECHNOLOGIES INC,48.23,83616,4032799.68
19408,12/31/2020,VRM,VROOM INC,40.97,130241,5335973.77
19409,12/31/2020,AZEK,THE AZEK COMPANY INC,38.45,154637,5945792.65
19410,12/31/2020,FMTX,FORMA THERAPEUTICS HOLDINGS INC,34.9,41163,1436588.7
19411,12/31/2020,AZAA,A I M E T F PRODUCTS TRUST,-26.175,125,-3271.875
19412,12/31/2020,AZBA,A I M E T F PRODUCTS TRUST,25.6159,129,3304.4511
19413,12/31/2020,ACI,ALBERTSONS COMPANIES INC,17.58,472653,8309239.74
19415,12/31/2020,DYFN,ANGEL OAK DYN FINL STR INC TM TR,18.69,4055,75787.95
19416,12/31/2020,EOSE,EOS ENERGY ENTERPRISES INC,20.84,56525,1177981
19417,12/31/2020,CHAQ,CHARDAN HEALTHCARE ACQ 2 CORP,10.2,10778,109935.6
19418,12/31/2020,DYHG,DIREXION SHARES E T F TRUST,52.3412,125,6542.65
19419,12/31/2020,NIFE,DIREXION SHARES E T F TRUST,65.4299,125,8178.7375
19420,12/31/2020,HIPR,DIREXION SHARES E T F TRUST,58.9,150,8835
19421,12/31/2020,WFH,DIREXION SHARES E T F TRUST,67.52,2550,172176
19424,12/31/2020,GERM,E T F MANAGERS TRUST,31.1,1750,54425
19425,12/31/2020,FBCV,FIDELITY COVINGTON TRUST,24.06,1775,42706.5
19426,12/31/2020,FBCG,FIDELITY COVINGTON TRUST,28.54,6775,193358.5
19427,12/31/2020,FMIL,FIDELITY COVINGTON TRUST,24.21,900,21789
19428,12/31/2020,DJUN,FIRST TRUST E T F VIII,32.4497,800,25959.76
19429,12/31/2020,FJUN,FIRST TRUST E T F VIII,34.0698,1550,52808.19
19432,12/31/2020,FTHY,FIRST TR HIGH YLD OP 2027 TM FD,20.32,36726,746272.32
19433,12/31/2020,MP,M P MATERIALS CORP,32.17,155921,5015978.57
19434,12/31/2020,FLGV,FRANKLIN TEMPLETON E T F TRUST,24.955,16950,422987.25
19435,12/31/2020,FSKR,F S K K R CAPITAL CORP II,16.4,169966,2787442.4
19436,12/31/2020,EMBD,GLOBAL X FUNDS,27.74,2500,69350
19437,12/31/2020,PFFV,GLOBAL X FUNDS,27.4814,50,1374.07
19438,12/31/2020,EUSB,ISHARES TRUST,50.6399,2900,146855.71
19439,12/31/2020,EAOA,ISHARES TRUST,30.4865,150,4572.975
19440,12/31/2020,EAOR,ISHARES TRUST,29.1085,150,4366.275
19441,12/31/2020,EAOM,ISHARES TRUST,27.7612,150,4164.18
19442,12/31/2020,EAOK,ISHARES TRUST,27.1005,150,4065.075
19443,12/31/2020,IBDV,ISHARES TRUST,26.285,2200,57827
19444,12/31/2020,BETZ,LISTED FUNDS TRUST,25.84,8000,206720
19445,12/31/2020,MRSK,NORTHERN LIGHTS FUND TRUST,27.9635,250,6990.875
19446,12/31/2020,THY,NORTHERN LIGHTS FUND TRUST,25.42,1650,41943
19447,12/31/2020,ALTL,PACER FUNDS TRUST,31.9282,1500,47892.3
19448,12/31/2020,PAMC,PACER FUNDS TRUST,32.0758,600,19245.48
19450,12/31/2020,VIRS,PACER FUNDS TRUST,27.9373,200,5587.46
19451,12/31/2020,PALC,PACER FUNDS TRUST,29.9472,550,16470.96
19452,12/31/2020,PQDI,PRINCIPAL EXCHANGE TRADED FUNDS,21.5,1050,22575
19453,12/31/2020,SII,SPROTT INC,28.99,24500,710255
19454,12/31/2020,PCPL,C C NEUBERGER PRINCIPAL HLDGS I,10.84,41400,448776
19455,12/31/2020,OPEN,OPENDOOR TECHNOLOGIES INC,22.73,544422,12374712.06
