,Unnamed: 0,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
4510,4841,2020,07/22/2020,2020-06-19,,Thermo Fisher Scientific,sale_full,"$1,001 - $15,000",Kurt Schrader,OR05,False,TMO,,Sale,1,184604916300.0,0.0016159951913361,-0.0064950576872171,0.07289613556731812,0.0050463525913203,0.0286305500138809,-0.211957298060178,-0.1645167645361391,-0.0575516344173494,-0.961323362437006,-0.015225679253972,0.0056494636219482,-0.18761032234099415,-0.038174004056569,-0.0185545044734012,-0.17632553045722987,-0.0290273936635743,-0.0598028012891129,0.27658656896968764,0.274,Kurt Schrader,Kurt Schrader,Democratic,Cornell University; BA; University of Illinois at Urbana–Champaign; BS; DVM,2009,1951-10-19,69,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,4842,2020,07/14/2020,2020-06-23,,Thermo Fisher Scientific GLB,purchase,"$1,001 - $15,000",David P. Roe,TN01,False,TMO,,Purchase,1,184604916300.0,-0.024830502078625,-0.0258551587364952,0.009208855096921103,0.0154699564074334,-0.0099000731327982,0.22800703440136816,0.1388935278601666,0.0269345860651681,1.00620404295989,0.0132326499318491,0.0043074416426651,0.08021316136838619,0.0276482057485167,0.0020961744017102,0.2296427318335294,0.0627550558451228,0.0619906325567827,0.006870070321572687,0.274,Phil Roe,Phil Roe,Republican,Austin Peay State University (BS); University of Tennessee (MD),2009,1945-07-21,75,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4512,4843,2020,08/27/2020,2020-08-07,self,Thermo Fisher Scientific Inc,sale_full,"$1,001 - $15,000",Joe Courtney,CT02,False,TMO,,Sale,1,184604916300.0,0.010064417494857,-0.0027422358024395,0.11509671418760331,0.0013756667722748,-0.0064363467093169,0.0702085909603148,-0.0096300535715505,-0.0142273996801221,0.04131754165558945,0.0033676183251721,-0.000632994541915,0.03595454527027538,-0.0009179369267318,-0.0245053681919342,0.21198636144259664,-0.0716446990662906,-0.0572061300844812,-0.12976316363058732,0.221,Joe Courtney,Joe Courtney,Democratic,Tufts University; BA; University of Connecticut; JD,2007,1953-04-06,67,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,4844,2020,11/12/2020,2020-10-05,joint,Thermo Fisher Scientific Inc,sale_partial,"$1,001 - $15,000",David B. McKinley,WV01,False,TMO,,Sale,1,184604916300.0,0.0106064301904623,0.0139880245142477,-0.03039126509853266,-0.0356136189315106,-0.0368447147387658,0.011064177265977788,-0.1338007603390338,-0.0102123140381913,-1.1107214157020049,-0.0358801314761181,-0.0179755348759422,-0.16091325264265416,-0.0520086824620396,-0.0170157536698891,-0.31449052537617167,-0.0217884414818845,0.0480920677829782,-0.6280342580867629,0.221,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,4845,2020,11/24/2020,2020-11-04,,Thermo Fisher Scientific Inc,purchase,"$1,001 - $15,000",Lois Frankel,FL21,False,TMO,,Purchase,1,184604916300.0,0.0074172847720999,0.0194601909718188,-0.10823272096776122,-0.0527819637160694,0.0375264270613107,-0.8116249265716168,-0.0745249036146936,0.072172014032479,-1.318403240150429,0.0396134282807731,0.0220470384309443,0.15787370087394784,0.0718676149413188,0.0527081683750989,0.1721909146935656,0.1338007603390338,0.0102123140381913,1.1107214157020049,0.191,Lois Frankel,Lois Frankel,Democratic,Boston University; BA; Georgetown University; JD,2013,1948-05-16,72,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4515,4846,2020,12/09/2020,2020-11-11,joint,Thermo Fisher Scientific Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,True,TMO,,Sale,1,184604916300.0,-0.005289256198347,0.0099785593927212,-0.13721581794715806,0.0616115909090909,0.0013631299927784,0.5414685418080003,0.0348553719008264,-0.0209451781025902,0.5014940130072894,-0.0328858917177063,-0.0076518884341689,-0.22678453115830322,0.0527819637160694,-0.0375264270613107,0.8116249265716168,-0.0370243400754199,-0.0108765158931816,-0.23499727654578387,0.191,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4516,4847,2020,12/29/2020,2020-11-19,joint,Thermo Fisher,purchase,"$15,001 - $50,000",Kenny Marchant,TX24,False,TMO,,Purchase,2,184604916300.0,-0.004546457635258,-0.0067925413261787,0.023334587616697263,0.0006620613404975,0.0157682997987085,-0.1569388737769396,0.0267049210614671,0.0294231783956426,-0.028240004673667156,-0.0023778678580709,0.0039464206133208,-0.0657031009331915,-0.0687684766524169,0.0126830288859798,-0.8462005668713632,-0.0261359234377354,0.0402977532005854,-0.6901801809445418,0.191,Kenny Marchant,Kenny Marchant,Republican,Southern Nazarene University (BA); Nazarene Theological Seminary,2005,1951-02-23,69,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4517,4849,2020,02/21/2020,2020-02-11,self,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,TMUS,,Purchase,1,167374079400.0,0.0124880939781988,0.0064626610081155,0.054152128609636266,0.0634987829399935,0.0084580448216811,0.49466538656242093,-0.0963064874589902,-0.192608145335418,0.865487972157044,0.1178279900626995,0.0016884988171559,0.9888371948574267,0.1592442645074223,0.0182436264059511,1.2672092987213524,0.1839368500187945,0.0253611017803159,1.4251613710775077,0.512,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4518,4850,2020,02/21/2020,2020-02-13,self,"T-Mobile US, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TMUS,,Purchase,1,167374079400.0,0.0140845070422535,0.0018435419717006,0.08455759108594704,0.0360521336977086,-0.0107263318256993,0.3231341921620055,-0.1764767710742064,-0.2503749325714149,0.5104704151894165,-0.0055398766593498,-0.0016304428235364,-0.027005412217171395,0.1494502839192946,0.008416572518217,0.9742263644452364,0.1982367758186396,0.0260969000617372,1.189100135483071,0.512,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4519,4851,2020,03/10/2020,2020-02-18,self,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Zoe Lofgren,CA19,False,TMUS,,Purchase,1,167374079400.0,0.0061073287945534,0.0047058265015771,0.012595664542743183,-0.0530636764116939,-0.0718276468790519,0.16863666843874234,-0.2045454545454544,-0.2851089965551926,0.7240454436752171,0.0352404643449419,-0.0029199801192842,0.3429578101171915,0.181592334082574,0.0054294484933279,1.5832215351226069,0.2443004858602218,0.0246253750809444,1.9742771864394761,0.512,Zoe Lofgren,Zoe Lofgren,Democratic,Stanford University; BA; Santa Clara University; JD,1995,1947-12-21,73,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4520,4852,2020,03/10/2020,2020-03-04,self,"T-Mobile US, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TMUS,,Purchase,1,167374079400.0,-0.0421063852467754,-0.0339220221588948,-0.05653557732541376,-0.0784564545357637,-0.1241933216617893,0.31593908533390724,-0.1261059588530007,-0.2049346350938621,0.5445292044379841,0.0496811010406177,0.0422025924211801,0.0516597073948328,0.0017084890549918,0.0044057386912421,-0.01863194041353997,0.1846192701098623,-0.0295766264044248,1.4796128348828783,0.512,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4521,4853,2020,03/11/2020,2020-03-04,self,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,TMUS,,Purchase,1,167374079400.0,-0.0421063852467754,-0.0339220221588948,-0.07355499342925231,-0.0784564545357637,-0.1241933216617893,0.4110490852869248,-0.1261059588530007,-0.2049346350938621,0.7084537551271708,0.0496811010406177,0.0422025924211801,0.06721129628008472,0.0017084890549918,0.0044057386912421,-0.02424088192827388,0.1846192701098623,-0.0295766264044248,1.9250340669772403,0.512,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4522,4854,2020,04/11/2020,2020-03-23,self,"T-Mobile US, Inc.",sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,False,TMUS,,Sale,1,167374079400.0,-0.0389696169088507,-0.0938276571019933,0.49302343293192985,-0.0980184940554822,-0.1739742558326629,0.6826341278416018,-0.1933949801849406,-0.2504692947170823,0.512941665137915,-0.0154258886653253,0.0292938583551707,-0.40190796314025856,0.010845420096694,0.0623310548880403,-0.4627147510581708,0.2391959798994974,0.336718812532795,-0.8764629863704942,0.512,Zoe Lofgren,Zoe Lofgren,Democratic,Stanford University; BA; Santa Clara University; JD,1995,1947-12-21,73,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4523,4855,2020,04/18/2020,2020-04-09,self,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,TMUS,,Purchase,1,167374079400.0,0.0031431897555296,-0.0101045945616563,0.11906127305687499,0.059254947613504,0.0303747195159542,0.25955409909614297,0.1013969732246797,0.0287832189890386,0.6525986394207045,-0.0109383995394357,0.0144873780900225,-0.22850805693577014,0.0176519369742922,0.1040484387985278,-0.7764677661237144,0.0108260767239349,-0.0320619797864846,0.38544608553458376,0.512,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4524,4856,2020,04/18/2020,2020-04-09,self,"T-Mobile US, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TMUS,,Purchase,1,167374079400.0,0.0031431897555296,-0.0101045945616563,0.09151245205185767,0.059254947613504,0.0303747195159542,0.19949754809905718,0.1013969732246797,0.0287832189890386,0.5015980441479606,-0.0109383995394357,0.0144873780900225,-0.17563504964211651,0.0176519369742922,0.1040484387985278,-0.5968058915619533,0.0108260767239349,-0.0320619797864846,0.2962601987651352,0.512,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4525,4857,2020,05/13/2020,2020-04-29,,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TMUS,,Purchase,1,167374079400.0,-0.0169074011868772,-0.0092124197570344,-0.06915679356264687,-0.0304557160452356,-0.0309881578902606,0.004785192933370608,0.1163363565110289,0.0395372017785276,0.6902139190386413,0.0155788037298159,0.0265838743587147,-0.09890542356262068,-0.009427684117125,0.05008377064348,-0.5348448763671722,0.0928781204111601,0.1566180202796021,-0.5728470090662285,0.512,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4526,4858,2020,07/01/2020,2020-05-26,--,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",John A. Yarmuth,KY03,False,TMUS,,Purchase,1,167374079400.0,0.0170555613686305,0.0148273430109935,0.020025576198790532,0.0506435073767919,0.0297649886187776,0.1876406622688023,0.1529768755885738,0.0307476844810932,1.0985054367989595,-0.0024008350730688,0.0122891607031079,-0.13202280143123976,-0.0620737033220472,0.0128169104678206,-0.6730613666668209,0.0578924064644674,0.0693294731574807,-0.1027878842154784,0.479,John Yarmuth,John Yarmuth,Democratic,Yale University; BA; Georgetown University,2007,1947-11-04,73,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,4859,2020,10/09/2020,2020-09-23,,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,TMUS,,Purchase,1,167374079400.0,0.0142201834862385,0.002987407782707,0.10095186811653073,0.0491743119266054,0.0389506073674974,0.09188308407057033,0.0310091743119265,0.070582529070845,-0.3556560013296647,-0.0301628258741881,-0.0237214114013579,-0.05789066224660888,-0.0418424753867793,-0.0438843417053363,0.018350782099009293,-0.0522563255369098,-0.047168811595568,-0.04572280707838479,0.566,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4528,4860,2020,09/03/2020,2020-07-23,joint,"Toll Brothers, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,TOL,,Purchase,1,5426707860.0,0.0163934426229508,-0.0061903908321639,0.20296676767165098,0.0480874316939889,0.0032636309130131,0.40284312126877736,0.2480874316939889,0.0604575264397373,1.6862786144647461,-0.0024529844644316,-0.0123198271072826,0.08867587348819639,0.0260723296888141,0.0062477259086257,0.17816885506320956,0.1299783883914789,0.0377823250562885,0.8285899293574677,1.513,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,4861,2020,09/03/2020,2020-07-29,joint,"Toll Brothers, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,TOL,,Purchase,1,5426707860.0,-0.0062176165803109,-0.0037502608610255,-0.022174765680716583,0.0152849740932641,0.0212770528228232,-0.05385236540066668,0.1129533678756475,0.0765918660463289,0.32679024615779534,0.0334672021419009,0.0124283814518835,0.1890813373010042,0.052057781411829,-0.0053662676052037,0.5160848196463264,0.3160586430276169,0.0828799787308287,2.09563712362541,1.513,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,4862,2020,10/24/2020,2020-09-18,joint,"Toll Brothers, Inc.",sale_full,"$1,001 - $15,000",Susie Lee,NV03,True,TOL,,Sale,1,5426707860.0,-0.050949720670391,0.0115711243059886,-0.5618910466275239,-0.070167597765363,0.0063293236570897,-0.6874976699064826,-0.0972067039106145,-0.0372499224273754,-0.5388471431050356,-0.008337088778729,0.0111825702038422,-0.17542823708913438,-0.00561797752809,0.0064352568266103,-0.10832554277486378,-0.0458050946482824,0.02074175905221,-0.598073831050511,0.972,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,4863,2020,04/07/2020,2020-03-19,joint,Total S.A.,purchase,"$1,001 - $15,000",Greg Gianforte,MT00,False,TOT,,Purchase,1,7365431040.0,0.0266558966074312,-0.0433595225347493,0.6292467281388742,0.4285137318255247,0.0915916476784581,2.1046168147761644,0.3138126009693052,0.1357895566927729,1.5999392636191965,-0.0016129032258065,0.0047078937492182,-0.056806641515457945,-0.1494331844726897,-0.0287224264705883,-1.0848588847228042,-0.4911631730374023,-0.2851089965551925,-1.8518623177486344,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4532,4864,2020,07/29/2020,2020-05-01,self,Total S.A.,sale_full,"$1,001 - $15,000",Joe Courtney,CT02,False,TOT,,Sale,1,7365431040.0,-0.0038887227041579,-0.0042498171836746,0.003245249725970813,-0.0894406221956327,-0.0350053520141591,-0.4892238892048869,-0.2216571941370029,-0.1032108552271338,-1.064507963134677,0.0489331436699856,0.0280590434791565,0.18760095145969266,0.0210834553440701,0.0021256794771461,0.17037844782200798,0.1023093447905477,-0.0952259352547211,1.77530078636062,,Joe Courtney,Joe Courtney,Democratic,Tufts University; BA; University of Connecticut; JD,2007,1953-04-06,67,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,4865,2020,12/02/2020,2020-11-13,joint,Total SE,sale_partial,"$15,001 - $50,000",Greg Gianforte,MT00,False,TOT,,Sale,2,7365431040.0,-0.0492268041237113,-0.0116480481988201,-0.39040609938110016,-0.0649484536082474,0.0077012119437123,-0.7547581566077135,-0.1381443298969071,-0.032361268008312,-1.0989813674262954,-0.0368786745056117,-0.013610365817456,-0.24173470916106526,-0.1949491838620265,-0.0215732424546366,-1.8012045195607735,-0.1448804957214515,-0.027655238242654,-1.2178544604487191,,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4534,4866,2020,02/25/2020,2020-01-29,joint,"Targa Resources, Inc.",sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,TRGP,,Sale,1,6041362940.0,0.0270696452036791,-0.0031343557157694,0.2714511887256075,-0.0078843626806834,-0.0187236512494652,0.0974154971979594,0.1088042049934296,0.055957108816521,0.4749505575826289,0.0054887611082071,0.0008668473616095,0.04153833738937728,0.0330368487928844,0.0145555806427334,0.16609594940400313,0.0651105651105652,-0.0103367068838331,0.6780641983028233,0.625,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,4867,2020,02/25/2020,2020-01-30,joint,"Targa Resources, Inc.",sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,TRGP,,Sale,1,6041362940.0,0.0140464613722313,0.0177058526156788,-0.0328878980534745,-0.0240410588870878,-0.0189179147658407,-0.04604302474476687,0.1066990815775257,0.0853590201177953,0.19178866621578242,0.0270696452036792,-0.0031343557157694,0.2714511887256084,0.0596901193802386,0.0125934434708349,0.4232700394470018,0.0884018714602314,-0.0134690526601686,0.915540412106556,0.625,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,4868,2020,12/29/2020,2020-11-12,joint,Targa Resources,sale_full,"$50,001 - $100,000",Kenny Marchant,TX24,False,TRGP,,Sale,3,6041362940.0,-0.0275275275275275,-0.013610365817456,-0.15622362030935966,-0.1631631631631631,-0.0126830288859798,-1.6891771361977916,-0.4104104104104102,-0.0445602359054679,-4.1067596930063575,0.0128458498023713,0.0099785593927211,0.03218605184056198,-0.1262683201803836,-0.0075659815693145,-1.332463433516676,-0.183649289099526,-0.0071413724077644,-1.9813455022869146,0.905,Kenny Marchant,Kenny Marchant,Republican,Southern Nazarene University (BA); Nazarene Theological Seminary,2005,1951-02-23,69,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4537,4869,2020,12/29/2020,2020-11-12,,Targa Resource,sale_full,"$15,001 - $50,000",Kenny Marchant,TX24,False,TRGP,,Sale,2,6041362940.0,-0.0275275275275275,-0.013610365817456,-0.14458554265459622,-0.1631631631631631,-0.0126830288859798,-1.5633397330906829,-0.4104104104104102,-0.0445602359054679,-3.8008213968510423,0.0128458498023713,0.0099785593927211,0.029788310897297846,-0.1262683201803836,-0.0075659815693145,-1.2331998722146678,-0.183649289099526,-0.0071413724077644,-1.8337426444676617,0.905,Kenny Marchant,Kenny Marchant,Republican,Southern Nazarene University (BA); Nazarene Theological Seminary,2005,1951-02-23,69,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4538,4870,2020,02/22/2020,2020-01-10,joint,Terreno Realty Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Purchase,1,4000504230.0,0.0162497717728682,0.0069762812562206,0.08334326406270003,0.0432718641592111,0.0196824230174406,0.21200442472451275,0.1027935000912907,0.0349426554580671,0.6097931357122096,0.0064314590224181,-0.0028552233792407,0.08346182295419827,0.0103301973805571,0.0094285670123808,0.008103185928423415,-0.0389542024916651,0.041260092603222,-0.7209066710851929,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4539,4871,2020,02/22/2020,2020-01-24,joint,Terreno Realty Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Purchase,1,4000504230.0,0.0069942297604477,-0.015730684849202,0.20423470059243898,0.0012239902080783,-0.0212261073534275,0.2017648485155685,0.0299003322259137,-0.054341262399597,0.7571010563210211,-0.0066006600660066,-0.0090421405245465,0.02194221800245757,0.0028055409433631,-0.0064338928066425,0.08303718706933161,0.0745960165351371,0.0230502728779777,0.46325496502258656,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4540,4872,2020,02/22/2020,2020-02-20,joint,Terreno Realty Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Purchase,1,4000504230.0,0.003880983182406,-0.0105181087562958,0.12940837320704526,-0.114974126778784,-0.1169413292304407,0.017679758565438727,-0.264391979301423,-0.336718812532795,0.6500200059513547,-0.0024197451201806,-0.0038155427255142,0.012544395035565106,0.023841059602649,-0.001840536181923,0.23080716103421065,0.0822541127056353,0.0130975907160577,0.6215275967003294,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4541,4873,2020,05/09/2020,2020-04-28,joint,Terreno Realty Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Sale,1,4000504230.0,-0.0272843801501556,-0.0265838743587147,-0.006295627201935904,0.0181285478850027,-0.0017636437928469,0.17877628502629894,0.0626258926936459,-0.0631838485152214,1.1306847690637514,-0.0094269870609982,0.0052423501292349,-0.1318371373622059,-0.0403886454562774,-0.0463465080246734,0.05354485588740407,-0.1377083333333333,-0.0887124677289956,-0.4403385497307934,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4542,4874,2020,05/31/2020,2020-05-01,joint,Terreno Realty Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Sale,1,4000504230.0,0.0213953488372092,-0.0042498171836746,0.2304797573010264,0.0357209302325581,-0.0350053520141591,0.6356354391994471,0.0230697674418605,-0.1032108552271338,1.1349167028542853,0.0195184239328711,0.0280590434791565,-0.07675676260490018,-0.0320660522273426,0.0021256794771461,-0.3072899593839616,-0.038647342995169,-0.0952259352547211,0.5084864805240916,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4543,4875,2020,05/31/2020,2020-05-20,joint,Terreno Realty Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Sale,1,4000504230.0,-0.0071219103477166,0.0077735638256701,-0.1338694890713587,-0.0867197318810222,-0.0195584211925521,-0.6035961153416577,-0.1162547130289064,-0.0492157450001851,-0.6024965901327555,0.0006280092108018,-0.0166510431278097,0.1552913241486464,-0.0181275325229259,-0.0537624113475176,0.32025989678737526,0.0999245852187028,-0.0525829212655324,1.3706245088235052,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4544,4876,2020,08/09/2020,2020-07-14,joint,Terreno Realty Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Sale,1,4000504230.0,0.0231873389768128,-0.0090820385798993,0.2900132641554976,0.0023923444976077,-0.0186957391978783,0.18952407670597038,-0.0846521899153476,-0.0550145112462157,-0.26636150380405654,-0.0157009345794392,-0.01340635518284,-0.020621980064602773,-0.0256700641751606,-0.0165960856129105,-0.08155019839134636,-0.0592592592592593,-0.0650944338962726,0.05244222763279177,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4545,4877,2020,11/05/2020,2020-10-08,joint,Terreno Realty Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TRNO,,Sale,1,4000504230.0,-0.0119107532293238,-0.0087906859346125,-0.02804085386939309,-0.0154336520718001,-0.0105923413687358,-0.04351011473087901,0.0372420734776044,-0.0300769112488867,0.6050131728091821,-0.0203697363916466,-0.00800713565047,-0.11110589871461642,-0.0633250089190153,-0.019530880265026,-0.3935891908503031,-0.0496566296883254,-0.0345124615827889,-0.13610456593057657,,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4546,4878,2020,04/05/2020,2020-02-20,,"T. Rowe Price Group, Inc.",sale_full,"$1,001 - $15,000",Mikie Sherrill,NJ11,False,TROW,,Sale,1,34279691870.0,0.0106723529350695,0.0105181087562958,0.0013862324330396426,0.1299550508236496,0.1169413292304407,0.1169576906596503,0.3798461318537729,0.336718812532795,0.3875964024583943,0.0094922335682438,0.0038155427255142,0.05101789267575034,0.0053436597342575,0.001840536181923,0.03148347979030696,-0.0414336943470208,-0.0130975907160577,-0.25466391141327416,0.248,Mikie Sherrill,Mikie Sherrill,Democratic,United States Naval Academy; BS; London School of Economics; MSc; Georgetown University; JD,2019,1972-01-19,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4547,4879,2020,04/29/2020,2020-03-24,,Brown Advisory- T Rowe Price Group Inc,purchase,"$1,001 - $15,000",Francis Rooney,FL19,False,TROW,,Purchase,1,34279691870.0,0.0389944134078212,0.0115350197970849,0.24678469111418624,0.0910614525139665,0.0560856116665917,0.3143369515852496,0.1211173184357541,0.1591162613950714,-0.3415063542122126,0.0477639896979629,0.0938276571019933,-0.413986124130781,-0.1721394875589676,-0.0323660934923829,-1.2561797383324889,-0.3432156747633376,-0.2667725264025167,-0.687014397457236,0.248,Francis Rooney,Francis Rooney,Republican,"Georgetown University (BA, JD)",2017,1953-12-04,67,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
