transaction_date,owner,asset_description,type_detailed,amount,senator,ticker,share_class,type,amount_discrete,return_1d,return_5d,return_1m,return_index_1d,return_index_5d,return_index_1m,return_abnormal_1d,return_abnormal_5d,return_abnormal_1m,Senator,Party,Born,Occupation(s),Assumed office,Age,In_Office,Budget,Environment_and_Public_Works,Homeland_Security_and_Governmental_Affairs,Judiciary,Rules_and_Administration,Agriculture_Nutrition_and_Forestry,Commerce_Science_and_Transportation,Armed_Services,Energy_and_Natural_Resources,Finance,Foreign_Relations,Small_Business_and_Entrepreneurship,Health_Education_Labor_and_Pensions,Banking_Housing_and_Urban_Affairs,Veterans_Affairs,Appropriations
2020-01-31,Spouse,"Ross Stores, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,ROST,,Sale,2,-0.014618058650503585,-0.04670648007843847,0.02344237454318565,-0.008262580573402012,-0.03088933968210239,0.031726190791459774,-0.006355478077101573,-0.015817140396336082,-0.008283816248274123,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-31,Spouse,"AutoZone, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,AZO,,Sale,2,0.007098576774115295,-0.0008980207530728812,-0.0002646886560813133,-0.008262580573402012,-0.03088933968210239,0.031726190791459774,0.015361157347517307,0.02999131892902951,-0.03199087944754109,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-01-31,Spouse,"The TJX Companies, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,TJX,,Sale,2,-0.020325203252032464,-0.03963414634146356,-0.05470867208672092,-0.008262580573402012,-0.03088933968210239,0.031726190791459774,-0.012062622678630452,-0.00874480665936117,-0.0864348628781807,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-05,Joint,Honeywell International Inc.,Sale (Full),"$100,001 - $250,000",Kelly Loeffler,HON,,Sale,4,0.0031089883046347966,-0.024194461514667198,0.13589593758597718,-0.0026118084468957914,-0.012966860759882515,0.1811980518981703,0.005720796751530588,-0.011227600754784683,-0.04530211431219311,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-06,Joint,"AutoZone, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,AZO,,Sale,2,0.0032006003972135932,-0.003991292335121077,-0.08094622581282906,0.005833167328133548,-0.009423987495977615,0.14465437717402962,-0.002632566930919955,0.005432695160856538,-0.2256006029868587,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-06,Joint,Comcast Corporation,Sale (Full),"$15,001 - $50,000",Kelly Loeffler,CMCSA,,Sale,2,-0.003139013452914785,-0.032959641255605465,0.12331838565022424,0.005833167328133548,-0.009423987495977615,0.14465437717402962,-0.008972180781048333,-0.02353565375962785,-0.021335991523805387,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-06,Joint,Kirkland Lake Gold Ltd.,Sale (Full),"$50,001 - $100,000",Kelly Loeffler,KL,,Sale,3,0.05012061109622101,0.016617528812650884,0.14205306888233726,0.005833167328133548,-0.009423987495977615,0.14465437717402962,0.044287443768087464,0.0260415163086285,-0.0026013082916923613,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-07,Joint,"Funko, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,FNKO,,Sale,2,0.0034843205574912606,-0.12775842044134755,0.3472706155632984,-0.007264880417191311,-0.01704215583014368,0.18334831864772516,0.010749200974682571,-0.11071626461120387,0.16392229691557325,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-07,Joint,"Arena Pharmaceuticals, Inc.",Sale (Partial),"$50,001 - $100,000",Kelly Loeffler,ARNA,,Sale,3,-0.013255360623781742,-0.052631578947368585,0.21208576998050677,-0.007264880417191311,-0.01704215583014368,0.18334831864772516,-0.005990480206590432,-0.035589423117224905,0.028737451332781605,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-07,Joint,"Roku, Inc.",Sale (Full),"$100,001 - $250,000",Kelly Loeffler,ROKU,,Sale,4,-0.06406446680080502,-0.048289738430583595,0.27058350100603623,-0.007264880417191311,-0.01704215583014368,0.18334831864772516,-0.05679958638361371,-0.031247582600439916,0.08723518235831107,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-07,Joint,Hanesbrands Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",HBI,,Purchase,1,-0.021830985915492818,0.007042253521126751,-0.2838028169014084,0.007264880417191311,0.01704215583014368,-0.18334831864772516,-0.029095866332684128,-0.009999902309016928,-0.10045449825368324,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-07,Joint,Hanesbrands Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",HBI,,Purchase,1,-0.021830985915492818,0.007042253521126751,-0.2838028169014084,0.007264880417191311,0.01704215583014368,-0.18334831864772516,-0.029095866332684128,-0.009999902309016928,-0.10045449825368324,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,"The Williams Companies, Inc.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",WMB,,Sale,1,-0.0018665422305179646,-0.002799813345776947,0.379841343910406,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,0.000525716847569635,0.004433072310360053,0.11228068305521166,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,Targa Resources Corp.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",TRGP,,Sale,1,-0.024604072398189958,-0.04242081447963808,0.6855203619909502,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,-0.022211813320102358,-0.03518792882350108,0.41795970113575587,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,Targa Resources Corp.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",TRGP,,Sale,1,-0.024604072398189958,-0.04242081447963808,0.6855203619909502,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,-0.022211813320102358,-0.03518792882350108,0.41795970113575587,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,Hanesbrands Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",HBI,,Purchase,1,0.03311735061195087,0.04463642908567311,-0.33045356371490275,0.0023922590780875996,0.007232885656137,-0.26756066085519437,0.03072509153386327,0.03740354342953611,-0.06289290285970839,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,Energy Transfer LP,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",ET,,Sale,1,-0.014766201804758072,-0.041837571780147575,0.48318293683347,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,-0.012373942726670473,-0.034604686124010575,0.21562227597827566,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,Energy Transfer LP,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",ET,,Sale,1,-0.014766201804758072,-0.041837571780147575,0.48318293683347,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,-0.012373942726670473,-0.034604686124010575,0.21562227597827566,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-10,Joint,"Arena Pharmaceuticals, Inc.",Sale (Partial),"$50,001 - $100,000",Kelly Loeffler,ARNA,,Sale,3,-0.001154290111581524,-0.041746825702193124,0.23047325894574833,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,0.0012379689665060756,-0.034513940046056124,-0.03708740190944604,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-10,Joint,"Funko, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,FNKO,,Sale,2,-0.03146853146853146,-0.07634032634032617,0.46736596736596736,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,-0.029076272390443858,-0.06910744068418917,0.199805306510773,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-10,Joint,"AutoZone, Inc.",Sale (Partial),"$15,001 - $50,000",Kelly Loeffler,AZO,,Sale,2,0.002372546854170321,-0.019103756759967228,0.07167935708763307,-0.0023922590780875996,-0.007232885656137,0.26756066085519437,0.004764805932257921,-0.011870871103830227,-0.1958813037675613,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-11,Joint,Apple Inc.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",AAPL,,Sale,1,-0.023747755819522487,-0.012546572777653253,0.1302837561491741,-0.0065184868561658504,-0.00970903428693548,0.20378285958538145,-0.017229268963356636,-0.0028375384907177725,-0.07349910343620736,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-11,Joint,"O'Reilly Automotive, Inc.",Sale (Full),"$15,001 - $50,000",Kelly Loeffler,ORLY,,Sale,2,-0.006952970880722331,-0.006131927182575714,0.09097911301880368,-0.0065184868561658504,-0.00970903428693548,0.20378285958538145,-0.0004344840245564807,0.003577107104359767,-0.11280374656657777,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-11,Joint,"Funko, Inc.",Sale (Partial),"$50,001 - $100,000",Kelly Loeffler,FNKO,,Sale,3,-0.04067796610169516,-0.03502824858757059,0.4327683615819209,-0.0065184868561658504,-0.00970903428693548,0.20378285958538145,-0.03415947924552931,-0.025319214300635107,0.22898550199653944,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-11,Spouse,NVIDIA Corporation,Purchase,"$15,001 - $50,000",Pat Roberts,NVDA,,Purchase,2,0.01735787011990464,0.17473589254037503,-0.10097431404776913,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,0.010839383263738789,0.16502685825343955,0.10280854553761232,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-02-11,Spouse,Microsoft Corporation,Purchase,"$15,001 - $50,000",Pat Roberts,MSFT,,Purchase,2,0.0014639449143354355,0.015397961396660165,-0.13885274343960086,0.0065184868561658504,0.00970903428693548,-0.20378285958538145,-0.005054541941830415,0.005688927109724684,0.06493011614578059,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-02-12,Joint,"Funko, Inc.",Sale (Full),"$50,001 - $100,000",Kelly Loeffler,FNKO,,Sale,3,-0.02497285559174789,0.028230184581976236,0.5320304017372421,0.0008948478000394555,-0.0002831156881479835,0.20896465603971703,-0.025867703391787344,0.02851330027012422,0.3230657456975251,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-12,Joint,"Euronet Worldwide, Inc.",Sale (Full),"$100,001 - $250,000",Kelly Loeffler,EEFT,,Sale,4,-0.0020981387478848923,0.03898470389170894,0.44500846023688667,0.0008948478000394555,-0.0002831156881479835,0.20896465603971703,-0.002992986547924348,0.03926781957985692,0.23604380419716964,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-13,Self,"Waste Management, Inc.",Sale (Full),"$15,001 - $50,000",Sheldon Whitehouse,WM,,Sale,2,-0.012235369878451197,-0.0026563631972953416,0.12315865732914755,-0.00166985457084734,0.0094017872504073,0.2655625385837609,-0.010565515307603857,-0.012058150447702642,-0.14240388125461334,Sheldon Whitehouse,Democratic,1955-10-20,Lawyer; United States Attorney,2007-01-03,65,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-13,Self,"Digital Realty Trust, Inc.",Purchase,"$15,001 - $50,000",Sheldon Whitehouse,DLR,,Purchase,2,0.03927922231881764,0.09167786295740132,0.09254730103532771,0.00166985457084734,-0.0094017872504073,-0.2655625385837609,0.0376093677479703,0.10107965020780862,0.3581098396190886,Sheldon Whitehouse,Democratic,1955-10-20,Lawyer; United States Attorney,2007-01-03,65,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-13,Joint,Energy Transfer LP,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",ET,,Sale,1,0.007025761124121788,0.052302888368462086,0.5901639344262295,-0.00166985457084734,0.0094017872504073,0.2655625385837609,0.008695615694969128,0.042901101118054785,0.3246013958424686,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-13,Joint,Energy Transfer LP,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",ET,,Sale,1,0.007025761124121788,0.052302888368462086,0.5901639344262295,-0.00166985457084734,0.0094017872504073,0.2655625385837609,0.008695615694969128,0.042901101118054785,0.3246013958424686,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-14,Joint,"Citrix Systems, Inc.",Purchase,"$100,001 - $250,000",Kelly Loeffler,CTXS,,Purchase,4,0.012128165205277375,-0.08268458575760063,0.06940916168155375,-0.002450088910442849,-0.0437075654704171,-0.3096205140640156,0.014578254115720224,-0.03897702028718353,0.37902967574556934,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-14,Joint,Exxon Mobil Corporation,Sale (Full),"$250,001 - $500,000",Kelly Loeffler,XOM,,Sale,5,0.012695795548227418,0.07073371805441053,0.45391591096455075,0.002450088910442849,0.0437075654704171,0.3096205140640156,0.010245706637784568,0.027026152583993435,0.14429539690053517,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-14,Joint,Oracle Corporation,Purchase,"$100,001 - $250,000",Kelly Loeffler,ORCL,,Purchase,4,-0.0003605552550928204,-0.05083829096809089,-0.14782765458806557,-0.002450088910442849,-0.0437075654704171,-0.3096205140640156,0.0020895336553500288,-0.0071307254976737955,0.16179285947595,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-18,Self,"Intercontinental Exchange, Inc.",Purchase,"$5,000,001 - $25,000,000",Kelly Loeffler,ICE,,Purchase,7,-0.008108108108108136,-0.04397089397089404,-0.23409563409563405,0.004856507669635857,-0.07093843528285748,-0.29971083776023344,-0.012964615777743993,0.02696754131196344,0.06561520366459939,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2020-02-18,Spouse,Walmart Inc.,Purchase,"$1,001 - $15,000",Pat Roberts,WMT,,Purchase,1,-0.01630025913232458,-0.04380172197609289,-0.0015046393045222706,0.004856507669635857,-0.07093843528285748,-0.29971083776023344,-0.021156766801960436,0.027136713306764593,0.29820619845571117,Pat Roberts,Republican,1936-04-20,United States Marine Corps officer; Journalist; U.S. Senate staff member; U.S. House staff member,1997-03-01,84,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
2020-02-19,Joint,Albemarle Corporation,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",ALB,,Sale,1,-0.05563017685247362,0.04130288784419067,0.40172375195880905,0.0028776470825395695,0.08039269047403064,0.3323455595536875,-0.05850782393501319,-0.039089802629839965,0.06937819240512155,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,"Cheniere Energy, Inc.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",LNG,,Sale,1,0.008672086720867278,0.12791327913279127,0.3669376693766938,0.0028776470825395695,0.08039269047403064,0.3323455595536875,0.005794439638327709,0.04752058865876063,0.03459210982300631,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,"DCP Midstream, LP",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",DCP,,Sale,1,0.006172839506172867,0.15072016460905346,0.7808641975308642,0.0028776470825395695,0.08039269047403064,0.3323455595536875,0.0032951924236332975,0.07032747413502283,0.4485186379771767,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,"DCP Midstream, LP",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",DCP,,Sale,1,0.006172839506172867,0.15072016460905346,0.7808641975308642,0.0028776470825395695,0.08039269047403064,0.3323455595536875,0.0032951924236332975,0.07032747413502283,0.4485186379771767,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,Enbridge Inc.,Purchase,"$1,001 - $15,000","David A Perdue , Jr",ENB,,Purchase,1,-0.005003573981415266,-0.0655229926137717,-0.38932570883964734,-0.0028776470825395695,-0.08039269047403064,-0.3323455595536875,-0.0021259268988756963,0.014869697860258935,-0.05698014928595985,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,MPLX LP,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",MPLX,,Sale,1,0.0037974683544304,0.12658227848101267,0.5050632911392405,0.0028776470825395695,0.08039269047403064,0.3323455595536875,0.0009198212718908305,0.04618958800698203,0.17271773158555304,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,Targa Resources Corp.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",TRGP,,Sale,1,-0.06765899864682012,0.05981055480378894,0.8024357239512856,0.0028776470825395695,0.08039269047403064,0.3323455595536875,-0.07053664572935969,-0.020582135670241697,0.4700901643975981,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,"The Williams Companies, Inc.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",WMB,,Sale,1,-0.023201856148491906,0.10812064965197221,0.46496519721577734,0.0028776470825395695,0.08039269047403064,0.3323455595536875,-0.026079503231031476,0.027727959177941575,0.13261963766208984,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-19,Joint,"The Williams Companies, Inc.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",WMB,,Sale,1,-0.023201856148491906,0.10812064965197221,0.46496519721577734,0.0028776470825395695,0.08039269047403064,0.3323455595536875,-0.026079503231031476,0.027727959177941575,0.13261963766208984,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-20,Joint,"Western Midstream Partners, LP",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",WES,,Sale,1,0.023989898989898895,0.20391414141414144,0.7424242424242424,0.010568345505546972,0.1176821409618154,0.34899800358848654,0.013421553484351922,0.08623200045232604,0.3934262388357559,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-20,Joint,"Western Midstream Partners, LP",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",WES,,Sale,1,0.023989898989898895,0.20391414141414144,0.7424242424242424,0.010568345505546972,0.1176821409618154,0.34899800358848654,0.013421553484351922,0.08623200045232604,0.3934262388357559,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-20,Joint,"Shell Midstream Partners, L.P.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",SHLX,,Sale,1,0.004321988114532771,0.11939492166396548,0.5272825499729876,0.010568345505546972,0.1176821409618154,0.34899800358848654,-0.006246357391014201,0.0017127807021500852,0.17828454638450109,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-20,Joint,"ONEOK, Inc.",Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",OKE,,Sale,1,0.0059339525283796934,0.12861197110423117,0.7471620227038183,0.010568345505546972,0.1176821409618154,0.34899800358848654,-0.004634392977167279,0.010929830142415775,0.3981640191153317,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-20,Joint,AT&amp;T Inc.,Sale (Partial),"$1,001 - $15,000","David A Perdue , Jr",T,,Sale,1,0.0015540015540016494,0.07459207459207462,0.3066563066563066,0.010568345505546972,0.1176821409618154,0.34899800358848654,-0.009014343951545323,-0.043090066369740776,-0.04234169693217993,David Perdue,Republican,1949-12-10,Corporate executive,2015-03-01,71,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2020-02-20,Self,Brookfield Asset Management Inc.,Sale (Partial),"$50,001 - $100,000",James M Inhofe,BAM,,Sale,3,0.003075120808317622,0.10938644018157861,0.5155952555278958,0.010568345505546972,0.1176821409618154,0.34899800358848654,-0.00749322469722935,-0.008295700780236781,0.16659725193940922,Jim Inhofe,Republican,1934-11-17,"Specialist Fourth Class, U.S. Army; Businessman; Real estate developer; Corporate executive",1994-11-16,86,26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2020-02-20,Joint,"DocuSign, Inc.",Sale (Partial),"$100,001 - $250,000",Kelly Loeffler,DOCU,,Sale,4,0.017495293987376814,0.07861809323441493,0.07540693167976975,0.010568345505546972,0.1176821409618154,0.34899800358848654,0.006926948481829842,-0.039064047727400464,-0.2735910719087168,Kelly Loeffler,Republican,1970-11-27,Corporate executive,2020-06-01,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
