gvkey,permno,adate,qdate,public_date,bm,TICKER,cusip
002019,49656,2019/12/31,2020/06/30,2020/09/30,1.144,BK,06405810
002019,49656,2019/12/31,2020/06/30,2020/10/31,1.144,BK,06405810
002019,49656,2019/12/31,2020/09/30,2020/11/30,1.327,BK,06405810
002019,49656,2019/12/31,2020/09/30,2020/12/31,1.327,BK,06405810
003735,49680,2018/12/31,2019/09/30,2019/11/30,0.298,DHR,23585110
003735,49680,2018/12/31,2019/09/30,2019/12/31,0.298,DHR,23585110
003735,49680,2018/12/31,2019/09/30,2020/01/31,0.298,DHR,23585110
003735,49680,2019/12/31,2019/12/31,2020/02/29,0.268,DHR,23585110
003735,49680,2019/12/31,2019/12/31,2020/03/31,0.268,DHR,23585110
003735,49680,2019/12/31,2019/12/31,2020/04/30,0.268,DHR,23585110
003735,49680,2019/12/31,2020/03/31,2020/05/31,0.305,DHR,23585110
003735,49680,2019/12/31,2020/03/31,2020/06/30,0.305,DHR,23585110
003735,49680,2019/12/31,2020/03/31,2020/07/31,0.305,DHR,23585110
003735,49680,2019/12/31,2020/06/30,2020/08/31,0.263,DHR,23585110
003735,49680,2019/12/31,2020/06/30,2020/09/30,0.263,DHR,23585110
003735,49680,2019/12/31,2020/06/30,2020/10/31,0.263,DHR,23585110
003735,49680,2019/12/31,2020/09/30,2020/11/30,0.227,DHR,23585110
003735,49680,2019/12/31,2020/09/30,2020/12/31,0.227,DHR,23585110
006730,50876,2018/12/31,2019/09/30,2019/11/30,0.057,LLY,53245710
006730,50876,2018/12/31,2019/09/30,2019/12/31,0.057,LLY,53245710
006730,50876,2018/12/31,2019/09/30,2020/01/31,0.057,LLY,53245710
006730,50876,2019/12/31,2019/12/31,2020/02/29,0.040,LLY,53245710
006730,50876,2019/12/31,2019/12/31,2020/03/31,0.040,LLY,53245710
006730,50876,2019/12/31,2019/12/31,2020/04/30,0.040,LLY,53245710
006730,50876,2019/12/31,2020/03/31,2020/05/31,0.042,LLY,53245710
006730,50876,2019/12/31,2020/03/31,2020/06/30,0.042,LLY,53245710
006730,50876,2019/12/31,2020/03/31,2020/07/31,0.042,LLY,53245710
006730,50876,2019/12/31,2020/06/30,2020/08/31,0.041,LLY,53245710
006730,50876,2019/12/31,2020/06/30,2020/09/30,0.041,LLY,53245710
006730,50876,2019/12/31,2020/06/30,2020/10/31,0.041,LLY,53245710
006730,50876,2019/12/31,2020/09/30,2020/11/30,0.052,LLY,53245710
006730,50876,2019/12/31,2020/09/30,2020/12/31,0.052,LLY,53245710
006994,51263,2018/12/31,2019/09/30,2019/11/30,1.419,MTW,56357140
006994,51263,2018/12/31,2019/09/30,2019/12/31,1.419,MTW,56357140
006994,51263,2018/12/31,2019/09/30,2020/01/31,1.419,MTW,56357140
006994,51263,2019/12/31,2019/12/31,2020/02/29,1.052,MTW,56357140
006994,51263,2019/12/31,2019/12/31,2020/03/31,1.052,MTW,56357140
006994,51263,2019/12/31,2019/12/31,2020/04/30,1.052,MTW,56357140
006994,51263,2019/12/31,2020/03/31,2020/05/31,2.113,MTW,56357140
006994,51263,2019/12/31,2020/03/31,2020/06/30,2.113,MTW,56357140
006994,51263,2019/12/31,2020/03/31,2020/07/31,2.113,MTW,56357140
006994,51263,2019/12/31,2020/06/30,2020/08/31,1.651,MTW,56357140
006994,51263,2019/12/31,2020/06/30,2020/09/30,1.651,MTW,56357140
006994,51263,2019/12/31,2020/06/30,2020/10/31,1.651,MTW,56357140
006994,51263,2019/12/31,2020/09/30,2020/11/30,2.192,MTW,56357140
006994,51263,2019/12/31,2020/09/30,2020/12/31,2.192,MTW,56357140
010247,52038,2019/06/30,2019/09/30,2019/11/30,0.065,SYY,87182910
010247,52038,2019/06/30,2019/09/30,2019/12/31,0.065,SYY,87182910
010247,52038,2019/06/30,2019/09/30,2020/01/31,0.065,SYY,87182910
010247,52038,2019/06/30,2019/12/31,2020/02/29,0.061,SYY,87182910
010247,52038,2019/06/30,2019/12/31,2020/03/31,0.061,SYY,87182910
010247,52038,2019/06/30,2019/12/31,2020/04/30,0.061,SYY,87182910
010247,52038,2019/06/30,2020/03/31,2020/05/31,0.093,SYY,87182910
010247,52038,2019/06/30,2020/03/31,2020/06/30,0.093,SYY,87182910
010247,52038,2019/06/30,2020/03/31,2020/07/31,0.093,SYY,87182910
010247,52038,2020/06/30,2020/06/30,2020/08/31,0.045,SYY,87182910
010247,52038,2020/06/30,2020/06/30,2020/09/30,0.045,SYY,87182910
010247,52038,2020/06/30,2020/06/30,2020/10/31,0.045,SYY,87182910
010247,52038,2020/06/30,2020/09/30,2020/11/30,0.043,SYY,87182910
010247,52038,2020/06/30,2020/09/30,2020/12/31,0.043,SYY,87182910
007343,53613,2019/08/31,2019/08/31,2019/11/30,0.717,MU,59511210
007343,53613,2019/08/31,2019/08/31,2019/12/31,0.717,MU,59511210
007343,53613,2019/08/31,2019/11/30,2020/01/31,0.693,MU,59511210
007343,53613,2019/08/31,2019/11/30,2020/02/29,0.693,MU,59511210
007343,53613,2019/08/31,2019/11/30,2020/03/31,0.693,MU,59511210
007343,53613,2019/08/31,2020/02/29,2020/04/30,0.633,MU,59511210
007343,53613,2019/08/31,2020/02/29,2020/05/31,0.633,MU,59511210
007343,53613,2019/08/31,2020/02/29,2020/06/30,0.633,MU,59511210
007343,53613,2019/08/31,2020/05/31,2020/07/31,0.710,MU,59511210
007343,53613,2019/08/31,2020/05/31,2020/08/31,0.710,MU,59511210
007343,53613,2019/08/31,2020/05/31,2020/09/30,0.710,MU,59511210
007343,53613,2020/08/31,2020/08/31,2020/10/31,0.770,MU,59511210
007343,53613,2020/08/31,2020/08/31,2020/11/30,0.770,MU,59511210
007343,53613,2020/08/31,2020/08/31,2020/12/31,0.770,MU,59511210
011259,55976,2019/01/31,2019/07/31,2019/11/30,0.224,WMT,93114210
011259,55976,2019/01/31,2019/10/31,2019/12/31,0.215,WMT,93114210
011259,55976,2019/01/31,2019/10/31,2020/01/31,0.215,WMT,93114210
011259,55976,2019/01/31,2019/10/31,2020/02/29,0.215,WMT,93114210
011259,55976,2020/01/31,2020/01/31,2020/03/31,0.249,WMT,93114210
011259,55976,2020/01/31,2020/01/31,2020/04/30,0.249,WMT,93114210
011259,55976,2020/01/31,2020/01/31,2020/05/31,0.249,WMT,93114210
011259,55976,2020/01/31,2020/04/30,2020/06/30,0.198,WMT,93114210
011259,55976,2020/01/31,2020/04/30,2020/07/31,0.198,WMT,93114210
011259,55976,2020/01/31,2020/04/30,2020/08/31,0.198,WMT,93114210
011259,55976,2020/01/31,2020/07/31,2020/09/30,0.205,WMT,93114210
011259,55976,2020/01/31,2020/07/31,2020/10/31,0.205,WMT,93114210
011259,55976,2020/01/31,2020/07/31,2020/11/30,0.205,WMT,93114210
011259,55976,2020/01/31,2020/10/31,2020/12/31,0.207,WMT,93114210
003362,56274,2019/05/31,2019/08/31,2019/11/30,0.539,CAG,20588710
003362,56274,2019/05/31,2019/08/31,2019/12/31,0.539,CAG,20588710
003362,56274,2019/05/31,2019/11/30,2020/01/31,0.542,CAG,20588710
003362,56274,2019/05/31,2019/11/30,2020/02/29,0.542,CAG,20588710
003362,56274,2019/05/31,2019/11/30,2020/03/31,0.542,CAG,20588710
003362,56274,2019/05/31,2020/02/29,2020/04/30,0.599,CAG,20588710
003362,56274,2019/05/31,2020/02/29,2020/05/31,0.599,CAG,20588710
003362,56274,2019/05/31,2020/02/29,2020/06/30,0.599,CAG,20588710
003362,56274,2020/05/31,2020/05/31,2020/07/31,0.465,CAG,20588710
003362,56274,2020/05/31,2020/05/31,2020/08/31,0.465,CAG,20588710
003362,56274,2020/05/31,2020/05/31,2020/09/30,0.465,CAG,20588710
003362,56274,2020/05/31,2020/08/31,2020/10/31,0.433,CAG,20588710
003362,56274,2020/05/31,2020/08/31,2020/11/30,0.433,CAG,20588710
003362,56274,2020/05/31,2020/08/31,2020/12/31,0.433,CAG,20588710
001988,57568,2018/12/31,2019/09/30,2019/11/30,0.166,BLL,05849810
001988,57568,2018/12/31,2019/09/30,2019/12/31,0.166,BLL,05849810
001988,57568,2018/12/31,2019/09/30,2020/01/31,0.166,BLL,05849810
001988,57568,2019/12/31,2019/12/31,2020/02/29,0.167,BLL,05849810
001988,57568,2019/12/31,2019/12/31,2020/03/31,0.167,BLL,05849810
001988,57568,2019/12/31,2019/12/31,2020/04/30,0.167,BLL,05849810
001988,57568,2019/12/31,2020/03/31,2020/05/31,0.151,BLL,05849810
001988,57568,2019/12/31,2020/03/31,2020/06/30,0.151,BLL,05849810
001988,57568,2019/12/31,2020/03/31,2020/07/31,0.151,BLL,05849810
001988,57568,2019/12/31,2020/06/30,2020/08/31,0.146,BLL,05849810
001988,57568,2019/12/31,2020/06/30,2020/09/30,0.146,BLL,05849810
001988,57568,2019/12/31,2020/06/30,2020/10/31,0.146,BLL,05849810
001988,57568,2019/12/31,2020/09/30,2020/11/30,0.128,BLL,05849810
001988,57568,2019/12/31,2020/09/30,2020/12/31,0.128,BLL,05849810
007906,57665,2019/05/31,2019/08/31,2019/11/30,0.070,NKE,65410610
007906,57665,2019/05/31,2019/08/31,2019/12/31,0.070,NKE,65410610
007906,57665,2019/05/31,2019/11/30,2020/01/31,0.064,NKE,65410610
007906,57665,2019/05/31,2019/11/30,2020/02/29,0.064,NKE,65410610
007906,57665,2019/05/31,2019/11/30,2020/03/31,0.064,NKE,65410610
007906,57665,2019/05/31,2020/02/29,2020/04/30,0.065,NKE,65410610
007906,57665,2019/05/31,2020/02/29,2020/05/31,0.065,NKE,65410610
007906,57665,2019/05/31,2020/02/29,2020/06/30,0.065,NKE,65410610
007906,57665,2020/05/31,2020/05/31,2020/07/31,0.052,NKE,65410610
007906,57665,2020/05/31,2020/05/31,2020/08/31,0.052,NKE,65410610
007906,57665,2020/05/31,2020/05/31,2020/09/30,0.052,NKE,65410610
007906,57665,2020/05/31,2020/08/31,2020/10/31,0.053,NKE,65410610
007906,57665,2020/05/31,2020/08/31,2020/11/30,0.053,NKE,65410610
007906,57665,2020/05/31,2020/08/31,2020/12/31,0.053,NKE,65410610
001449,57904,2018/12/31,2019/09/30,2019/11/30,0.765,AFL,00105510
001449,57904,2018/12/31,2019/09/30,2019/12/31,0.765,AFL,00105510
001449,57904,2018/12/31,2019/09/30,2020/01/31,0.765,AFL,00105510
001449,57904,2019/12/31,2019/12/31,2020/02/29,0.894,AFL,00105510
001449,57904,2019/12/31,2019/12/31,2020/03/31,0.894,AFL,00105510
001449,57904,2019/12/31,2019/12/31,2020/04/30,0.894,AFL,00105510
001449,57904,2019/12/31,2020/03/31,2020/05/31,1.073,AFL,00105510
001449,57904,2019/12/31,2020/03/31,2020/06/30,1.073,AFL,00105510
001449,57904,2019/12/31,2020/03/31,2020/07/31,1.073,AFL,00105510
001449,57904,2019/12/31,2020/06/30,2020/08/31,1.144,AFL,00105510
001449,57904,2019/12/31,2020/06/30,2020/09/30,1.144,AFL,00105510
001449,57904,2019/12/31,2020/06/30,2020/10/31,1.144,AFL,00105510
001449,57904,2019/12/31,2020/09/30,2020/11/30,1.270,AFL,00105510
001449,57904,2019/12/31,2020/09/30,2020/12/31,1.270,AFL,00105510
007991,58318,2018/12/31,2019/09/30,2019/11/30,0.472,TEX,88077910
007991,58318,2018/12/31,2019/09/30,2019/12/31,0.472,TEX,88077910
007991,58318,2018/12/31,2019/09/30,2020/01/31,0.472,TEX,88077910
007991,58318,2019/12/31,2019/12/31,2020/02/29,0.445,TEX,88077910
007991,58318,2019/12/31,2019/12/31,2020/03/31,0.445,TEX,88077910
007991,58318,2019/12/31,2019/12/31,2020/04/30,0.445,TEX,88077910
007991,58318,2019/12/31,2020/03/31,2020/05/31,0.798,TEX,88077910
007991,58318,2019/12/31,2020/03/31,2020/06/30,0.798,TEX,88077910
007991,58318,2019/12/31,2020/03/31,2020/07/31,0.798,TEX,88077910
007991,58318,2019/12/31,2020/06/30,2020/08/31,0.622,TEX,88077910
007991,58318,2019/12/31,2020/06/30,2020/09/30,0.622,TEX,88077910
007991,58318,2019/12/31,2020/06/30,2020/10/31,0.622,TEX,88077910
007991,58318,2019/12/31,2020/09/30,2020/11/30,0.642,TEX,88077910
007991,58318,2019/12/31,2020/09/30,2020/12/31,0.642,TEX,88077910
006008,59328,2018/12/31,2019/09/30,2019/11/30,0.339,INTC,45814010
006008,59328,2018/12/31,2019/09/30,2019/12/31,0.339,INTC,45814010
006008,59328,2018/12/31,2019/09/30,2020/01/31,0.339,INTC,45814010
006008,59328,2019/12/31,2019/12/31,2020/02/29,0.310,INTC,45814010
006008,59328,2019/12/31,2019/12/31,2020/03/31,0.310,INTC,45814010
006008,59328,2019/12/31,2019/12/31,2020/04/30,0.310,INTC,45814010
006008,59328,2019/12/31,2020/03/31,2020/05/31,0.342,INTC,45814010
006008,59328,2019/12/31,2020/03/31,2020/06/30,0.342,INTC,45814010
006008,59328,2019/12/31,2020/03/31,2020/07/31,0.342,INTC,45814010
006008,59328,2019/12/31,2020/06/30,2020/08/31,0.333,INTC,45814010
006008,59328,2019/12/31,2020/06/30,2020/09/30,0.333,INTC,45814010
006008,59328,2019/12/31,2020/06/30,2020/10/31,0.333,INTC,45814010
006008,59328,2019/12/31,2020/09/30,2020/11/30,0.365,INTC,45814010
006008,59328,2019/12/31,2020/09/30,2020/12/31,0.365,INTC,45814010
007647,59408,2018/12/31,2019/09/30,2019/11/30,0.924,BAC,06050510
007647,59408,2018/12/31,2019/09/30,2019/12/31,0.924,BAC,06050510
007647,59408,2018/12/31,2019/09/30,2020/01/31,0.924,BAC,06050510
007647,59408,2019/12/31,2019/12/31,2020/02/29,0.776,BAC,06050510
007647,59408,2019/12/31,2019/12/31,2020/03/31,0.776,BAC,06050510
007647,59408,2019/12/31,2019/12/31,2020/04/30,0.776,BAC,06050510
007647,59408,2019/12/31,2020/03/31,2020/05/31,1.311,BAC,06050510
007647,59408,2019/12/31,2020/03/31,2020/06/30,1.311,BAC,06050510
007647,59408,2019/12/31,2020/03/31,2020/07/31,1.311,BAC,06050510
007647,59408,2019/12/31,2020/06/30,2020/08/31,1.177,BAC,06050510
007647,59408,2019/12/31,2020/06/30,2020/09/30,1.177,BAC,06050510
007647,59408,2019/12/31,2020/06/30,2020/10/31,1.177,BAC,06050510
007647,59408,2019/12/31,2020/09/30,2020/11/30,1.176,BAC,06050510
007647,59408,2019/12/31,2020/09/30,2020/12/31,1.176,BAC,06050510
062689,59459,2018/12/31,2019/09/30,2019/11/30,0.672,TRV,89417E10
062689,59459,2018/12/31,2019/09/30,2019/12/31,0.672,TRV,89417E10
062689,59459,2018/12/31,2019/09/30,2020/01/31,0.672,TRV,89417E10
062689,59459,2019/12/31,2019/12/31,2020/02/29,0.745,TRV,89417E10
062689,59459,2019/12/31,2019/12/31,2020/03/31,0.745,TRV,89417E10
062689,59459,2019/12/31,2019/12/31,2020/04/30,0.745,TRV,89417E10
062689,59459,2019/12/31,2020/03/31,2020/05/31,1.004,TRV,89417E10
062689,59459,2019/12/31,2020/03/31,2020/06/30,1.004,TRV,89417E10
062689,59459,2019/12/31,2020/03/31,2020/07/31,1.004,TRV,89417E10
062689,59459,2019/12/31,2020/06/30,2020/08/31,0.947,TRV,89417E10
062689,59459,2019/12/31,2020/06/30,2020/09/30,0.947,TRV,89417E10
062689,59459,2019/12/31,2020/06/30,2020/10/31,0.947,TRV,89417E10
062689,59459,2019/12/31,2020/09/30,2020/11/30,1.033,TRV,89417E10
062689,59459,2019/12/31,2020/09/30,2020/12/31,1.033,TRV,89417E10
004598,60628,2019/05/31,2019/08/31,2019/11/30,0.510,FDX,31428X10
004598,60628,2019/05/31,2019/08/31,2019/12/31,0.510,FDX,31428X10
004598,60628,2019/05/31,2019/11/30,2020/01/31,0.520,FDX,31428X10
004598,60628,2019/05/31,2019/11/30,2020/02/29,0.520,FDX,31428X10
004598,60628,2019/05/31,2019/11/30,2020/03/31,0.520,FDX,31428X10
004598,60628,2019/05/31,2020/02/29,2020/04/30,0.595,FDX,31428X10
004598,60628,2019/05/31,2020/02/29,2020/05/31,0.595,FDX,31428X10
004598,60628,2019/05/31,2020/02/29,2020/06/30,0.595,FDX,31428X10
004598,60628,2020/05/31,2020/05/31,2020/07/31,0.628,FDX,31428X10
004598,60628,2020/05/31,2020/05/31,2020/08/31,0.628,FDX,31428X10
004598,60628,2020/05/31,2020/05/31,2020/09/30,0.628,FDX,31428X10
004598,60628,2020/05/31,2020/08/31,2020/10/31,0.392,FDX,31428X10
004598,60628,2020/05/31,2020/08/31,2020/11/30,0.392,FDX,31428X10
004598,60628,2020/05/31,2020/08/31,2020/12/31,0.392,FDX,31428X10
006829,61399,2019/01/31,2019/07/31,2019/11/30,0.034,LOW,54866110
006829,61399,2019/01/31,2019/10/31,2019/12/31,0.029,LOW,54866110
006829,61399,2019/01/31,2019/10/31,2020/01/31,0.029,LOW,54866110
006829,61399,2019/01/31,2019/10/31,2020/02/29,0.029,LOW,54866110
006829,61399,2020/01/31,2020/01/31,2020/03/31,0.022,LOW,54866110
006829,61399,2020/01/31,2020/01/31,2020/04/30,0.022,LOW,54866110
006829,61399,2020/01/31,2020/01/31,2020/05/31,0.022,LOW,54866110
006829,61399,2020/01/31,2020/04/30,2020/06/30,0.022,LOW,54866110
006829,61399,2020/01/31,2020/04/30,2020/07/31,0.022,LOW,54866110
006829,61399,2020/01/31,2020/04/30,2020/08/31,0.022,LOW,54866110
006829,61399,2020/01/31,2020/07/31,2020/09/30,0.039,LOW,54866110
006829,61399,2020/01/31,2020/07/31,2020/10/31,0.039,LOW,54866110
006829,61399,2020/01/31,2020/07/31,2020/11/30,0.039,LOW,54866110
006829,61399,2020/01/31,2020/10/31,2020/12/31,0.034,LOW,54866110
010530,62092,2018/12/31,2019/09/30,2019/11/30,0.268,TMO,88355610
010530,62092,2018/12/31,2019/09/30,2019/12/31,0.268,TMO,88355610
010530,62092,2018/12/31,2019/09/30,2020/01/31,0.268,TMO,88355610
010530,62092,2019/12/31,2019/12/31,2020/02/29,0.246,TMO,88355610
010530,62092,2019/12/31,2019/12/31,2020/03/31,0.246,TMO,88355610
010530,62092,2019/12/31,2019/12/31,2020/04/30,0.246,TMO,88355610
010530,62092,2019/12/31,2020/03/31,2020/05/31,0.274,TMO,88355610
010530,62092,2019/12/31,2020/03/31,2020/06/30,0.274,TMO,88355610
010530,62092,2019/12/31,2020/03/31,2020/07/31,0.274,TMO,88355610
010530,62092,2019/12/31,2020/06/30,2020/08/31,0.221,TMO,88355610
010530,62092,2019/12/31,2020/06/30,2020/09/30,0.221,TMO,88355610
010530,62092,2019/12/31,2020/06/30,2020/10/31,0.221,TMO,88355610
010530,62092,2019/12/31,2020/09/30,2020/11/30,0.191,TMO,88355610
010530,62092,2019/12/31,2020/09/30,2020/12/31,0.191,TMO,88355610
007923,64311,2018/12/31,2019/09/30,2019/11/30,0.468,NSC,65584410
007923,64311,2018/12/31,2019/09/30,2019/12/31,0.468,NSC,65584410
007923,64311,2018/12/31,2019/09/30,2020/01/31,0.468,NSC,65584410
007923,64311,2019/12/31,2019/12/31,2020/02/29,0.439,NSC,65584410
007923,64311,2019/12/31,2019/12/31,2020/03/31,0.439,NSC,65584410
007923,64311,2019/12/31,2019/12/31,2020/04/30,0.439,NSC,65584410
007923,64311,2019/12/31,2020/03/31,2020/05/31,0.581,NSC,65584410
007923,64311,2019/12/31,2020/03/31,2020/06/30,0.581,NSC,65584410
007923,64311,2019/12/31,2020/03/31,2020/07/31,0.581,NSC,65584410
007923,64311,2019/12/31,2020/06/30,2020/08/31,0.485,NSC,65584410
007923,64311,2019/12/31,2020/06/30,2020/09/30,0.485,NSC,65584410
007923,64311,2019/12/31,2020/06/30,2020/10/31,0.485,NSC,65584410
007923,64311,2019/12/31,2020/09/30,2020/11/30,0.402,NSC,65584410
007923,64311,2019/12/31,2020/09/30,2020/12/31,0.402,NSC,65584410
002710,64899,2019/02/28,2019/08/31,2019/11/30,0.307,STZ,21036P20
002710,64899,2019/02/28,2019/08/31,2019/12/31,0.307,STZ,21036P20
002710,64899,2019/02/28,2019/11/30,2020/01/31,0.339,STZ,21036P20
002710,64899,2019/02/28,2019/11/30,2020/02/29,0.339,STZ,21036P20
002710,64899,2019/02/28,2019/11/30,2020/03/31,0.339,STZ,21036P20
002710,64899,2020/02/29,2020/02/29,2020/04/30,0.380,STZ,21036P20
002710,64899,2020/02/29,2020/02/29,2020/05/31,0.380,STZ,21036P20
002710,64899,2020/02/29,2020/02/29,2020/06/30,0.380,STZ,21036P20
002710,64899,2020/02/29,2020/05/31,2020/07/31,0.335,STZ,21036P20
002710,64899,2020/02/29,2020/05/31,2020/08/31,0.335,STZ,21036P20
002710,64899,2020/02/29,2020/05/31,2020/09/30,0.335,STZ,21036P20
002710,64899,2020/02/29,2020/08/31,2020/10/31,0.329,STZ,21036P20
002710,64899,2020/02/29,2020/08/31,2020/11/30,0.329,STZ,21036P20
002710,64899,2020/02/29,2020/08/31,2020/12/31,0.329,STZ,21036P20
009783,64995,2018/12/31,2019/09/30,2019/11/30,0.863,KEY,49326710
009783,64995,2018/12/31,2019/09/30,2019/12/31,0.863,KEY,49326710
009783,64995,2018/12/31,2019/09/30,2020/01/31,0.863,KEY,49326710
009783,64995,2019/12/31,2019/12/31,2020/02/29,0.770,KEY,49326710
009783,64995,2019/12/31,2019/12/31,2020/03/31,0.770,KEY,49326710
009783,64995,2019/12/31,2019/12/31,2020/04/30,0.770,KEY,49326710
009783,64995,2019/12/31,2020/03/31,2020/05/31,1.534,KEY,49326710
009783,64995,2019/12/31,2020/03/31,2020/06/30,1.534,KEY,49326710
009783,64995,2019/12/31,2020/03/31,2020/07/31,1.534,KEY,49326710
009783,64995,2019/12/31,2020/06/30,2020/08/31,1.316,KEY,49326710
009783,64995,2019/12/31,2020/06/30,2020/09/30,1.316,KEY,49326710
009783,64995,2019/12/31,2020/06/30,2020/10/31,1.316,KEY,49326710
009783,64995,2019/12/31,2020/09/30,2020/11/30,1.359,KEY,49326710
009783,64995,2019/12/31,2020/09/30,2020/12/31,1.359,KEY,49326710
008902,65307,2019/05/31,2019/08/31,2019/11/30,0.166,RPM,74968510
008902,65307,2019/05/31,2019/08/31,2019/12/31,0.166,RPM,74968510
008902,65307,2019/05/31,2019/11/30,2020/01/31,0.158,RPM,74968510
008902,65307,2019/05/31,2019/11/30,2020/02/29,0.158,RPM,74968510
008902,65307,2019/05/31,2019/11/30,2020/03/31,0.158,RPM,74968510
008902,65307,2019/05/31,2020/02/29,2020/04/30,0.177,RPM,74968510
008902,65307,2019/05/31,2020/02/29,2020/05/31,0.177,RPM,74968510
008902,65307,2019/05/31,2020/02/29,2020/06/30,0.177,RPM,74968510
008902,65307,2020/05/31,2020/05/31,2020/07/31,0.137,RPM,74968510
008902,65307,2020/05/31,2020/05/31,2020/08/31,0.137,RPM,74968510
008902,65307,2020/05/31,2020/05/31,2020/09/30,0.137,RPM,74968510
008902,65307,2020/05/31,2020/08/31,2020/10/31,0.137,RPM,74968510
008902,65307,2020/05/31,2020/08/31,2020/11/30,0.137,RPM,74968510
008902,65307,2020/05/31,2020/08/31,2020/12/31,0.137,RPM,74968510
002136,65875,2018/12/31,2019/09/30,2019/11/30,0.375,VZ,92343V10
002136,65875,2018/12/31,2019/09/30,2019/12/31,0.375,VZ,92343V10
002136,65875,2018/12/31,2019/09/30,2020/01/31,0.375,VZ,92343V10
002136,65875,2019/12/31,2019/12/31,2020/02/29,0.378,VZ,92343V10
002136,65875,2019/12/31,2019/12/31,2020/03/31,0.378,VZ,92343V10
002136,65875,2019/12/31,2019/12/31,2020/04/30,0.378,VZ,92343V10
002136,65875,2019/12/31,2020/03/31,2020/05/31,0.422,VZ,92343V10
002136,65875,2019/12/31,2020/03/31,2020/06/30,0.422,VZ,92343V10
002136,65875,2019/12/31,2020/03/31,2020/07/31,0.422,VZ,92343V10
002136,65875,2019/12/31,2020/06/30,2020/08/31,0.423,VZ,92343V10
002136,65875,2019/12/31,2020/06/30,2020/09/30,0.423,VZ,92343V10
002136,65875,2019/12/31,2020/06/30,2020/10/31,0.423,VZ,92343V10
002136,65875,2019/12/31,2020/09/30,2020/11/30,0.405,VZ,92343V10
002136,65875,2019/12/31,2020/09/30,2020/12/31,0.405,VZ,92343V10
009899,66093,2018/12/31,2019/09/30,2019/11/30,0.871,T,00206R10
009899,66093,2018/12/31,2019/09/30,2019/12/31,0.871,T,00206R10
009899,66093,2018/12/31,2019/09/30,2020/01/31,0.871,T,00206R10
009899,66093,2019/12/31,2019/12/31,2020/02/29,0.860,T,00206R10
009899,66093,2019/12/31,2019/12/31,2020/03/31,0.860,T,00206R10
009899,66093,2019/12/31,2019/12/31,2020/04/30,0.860,T,00206R10
009899,66093,2019/12/31,2020/03/31,2020/05/31,1.138,T,00206R10
009899,66093,2019/12/31,2020/03/31,2020/06/30,1.138,T,00206R10
009899,66093,2019/12/31,2020/03/31,2020/07/31,1.138,T,00206R10
009899,66093,2019/12/31,2020/06/30,2020/08/31,1.088,T,00206R10
009899,66093,2019/12/31,2020/06/30,2020/09/30,1.088,T,00206R10
009899,66093,2019/12/31,2020/06/30,2020/10/31,1.088,T,00206R10
009899,66093,2019/12/31,2020/09/30,2020/11/30,1.162,T,00206R10
009899,66093,2019/12/31,2020/09/30,2020/12/31,1.162,T,00206R10
004723,66157,2018/12/31,2019/09/30,2019/11/30,0.547,USB,90297330
004723,66157,2018/12/31,2019/09/30,2019/12/31,0.547,USB,90297330
004723,66157,2018/12/31,2019/09/30,2020/01/31,0.547,USB,90297330
004723,66157,2019/12/31,2019/12/31,2020/02/29,0.504,USB,90297330
004723,66157,2019/12/31,2019/12/31,2020/03/31,0.504,USB,90297330
004723,66157,2019/12/31,2019/12/31,2020/04/30,0.504,USB,90297330
004723,66157,2019/12/31,2020/03/31,2020/05/31,0.878,USB,90297330
004723,66157,2019/12/31,2020/03/31,2020/06/30,0.878,USB,90297330
004723,66157,2019/12/31,2020/03/31,2020/07/31,0.878,USB,90297330
004723,66157,2019/12/31,2020/06/30,2020/08/31,0.827,USB,90297330
004723,66157,2019/12/31,2020/06/30,2020/09/30,0.827,USB,90297330
004723,66157,2019/12/31,2020/06/30,2020/10/31,0.827,USB,90297330
004723,66157,2019/12/31,2020/09/30,2020/11/30,0.863,USB,90297330
004723,66157,2019/12/31,2020/09/30,2020/12/31,0.863,USB,90297330
005680,66181,2019/01/31,2019/07/31,2019/11/30,,HD,43707610
005680,66181,2019/01/31,2019/10/31,2019/12/31,,HD,43707610
005680,66181,2019/01/31,2019/10/31,2020/01/31,,HD,43707610
005680,66181,2019/01/31,2019/10/31,2020/02/29,,HD,43707610
005680,66181,2020/01/31,2020/01/31,2020/03/31,,HD,43707610
005680,66181,2020/01/31,2020/01/31,2020/04/30,,HD,43707610
005680,66181,2020/01/31,2020/01/31,2020/05/31,,HD,43707610
005680,66181,2020/01/31,2020/04/30,2020/06/30,,HD,43707610
005680,66181,2020/01/31,2020/04/30,2020/07/31,,HD,43707610
005680,66181,2020/01/31,2020/04/30,2020/08/31,,HD,43707610
005680,66181,2020/01/31,2020/07/31,2020/09/30,,HD,43707610
005680,66181,2020/01/31,2020/07/31,2020/10/31,,HD,43707610
005680,66181,2020/01/31,2020/07/31,2020/11/30,,HD,43707610
005680,66181,2020/01/31,2020/10/31,2020/12/31,0.005,HD,43707610
011399,66384,2019/06/30,2019/09/30,2019/11/30,0.538,WDC,95810210
011399,66384,2019/06/30,2019/09/30,2019/12/31,0.538,WDC,95810210
011399,66384,2019/06/30,2019/09/30,2020/01/31,0.538,WDC,95810210
011399,66384,2019/06/30,2019/12/31,2020/02/29,0.494,WDC,95810210
011399,66384,2019/06/30,2019/12/31,2020/03/31,0.494,WDC,95810210
